17400,17700,284274.64000000013,296434.44999999943,382398.17999999947,270521.25000000093,313115.44999999914,369444.6999999989,281774.01000000036,268513.00000000047,279143.2399999998,217711.0900000003
17700,18000,283751.52,282473.23000000016,317559.7999999987,295161.6600000001,286692.0200000003,384543.9899999996,292127.4099999983,312088.6999999977,270603.72,216914.34000000003
18000,18300,232311.75999999983,223261.79000000024,280460.6600000003,237162.98000000004,249897.90999999974,389399.74000000034,214970.8099999986,270983.9099999996,248826.63999999958,150626.38000000018
18300,18600,187741.81000000023,179480.73000000068,362966.8999999999,192279.33000000077,337346.70999999985,417420.3200000003,178323.2599999997,227223.82999999984,213963.5100000001,138816.04000000047
18600,18900,183558.14999999985,166612.20000000042,275147.5699999999,136539.75000000015,224753.86999999938,365320.67999999947,161125.9700000001,238428.25999999975,180376.06999999954,145598.0800000002
18900,19200,152992.23999999996,158464.6599999997,196468.3600000015,140523.6799999999,168193.14999999982,281770.8100000001,150255.91000000027,241089.67,174884.36000000002,144844.3299999998
19200,19500,126174.70000000027,127338.01000000026,178205.34999999928,126579.64000000032,148640.74999999983,360413.37999999925,132380.2700000002,188179.01,156961.74000000014,121915.80000000019
19500,19800,112286.94000000032,126095.59000000017,162037.4999999997,117353.67000000014,139601.81999999998,275135.0799999995,120124.5500000003,193573.20000000027,123108.59000000035,128791.66000000025
19800,20100,109590.84000000021,107618.32000000039,131390.77000000016,120851.6200000001,118054.5400000003,234421.6600000005,108778.59000000029,174702.65999999995,138639.49999999994,129449.02000000037
20100,20400,108077.5200000002,118388.67000000006,115107.07000000031,111526.92000000023,113282.60000000018,157768.72000000035,110365.89000000026,179850.74999999997,118042.83000000037,114998.55000000037
20400,20700,96996.12000000024,136884.17000000016,96875.80000000016,106407.49000000025,104444.76000000021,132917.12000000023,112412.24000000027,172549.0700000004,127535.75000000029,116339.04000000034
20700,21000,96954.73000000017,110888.77000000021,86650.49000000017,104004.68000000028,97229.91000000018,122025.54000000012,106171.51000000026,152496.79,115939.0000000002,134664.52000000022
21000,21300,90003.20000000017,106001.72000000019,78819.92000000017,105286.77000000025,99278.88000000002,118501.2000000004,130301.63000000021,148962.3500000005,138266.86000000016,137301.99
21300,21600,101645.17000000035,109896.46000000015,81490.55000000003,101189.2400000003,109608.28000000025,113653.08000000031,109504.5600000002,145542.85999999993,110615.11000000028,101656.68000000033
