NODE,X_COORD,Y_COORD,Z_COORD,SUBAREA,NOTES
3471,783669.2,3325235.5,0.0,0,Network Node
3472,783412.3,3325544.0,0.0,0,Network Node
3473,783372.7,3325543.4,0.0,0,Network Node
3474,783441.6,3325225.7,0.0,0,Network Node
3475,784755.6,3324960.2,0.0,0,Network Node
3476,784753.5,3324988.0,0.0,0,Network Node
3477,784500.4,3325391.3,0.0,0,Network Node
3478,784612.1,3325450.5,0.0,0,Network Node
3479,784585.6,3317460.4,0.0,0,Network Node
3480,787082.2,3316067.5,0.0,0,Network Node
3481,787956.0,3316278.6,0.0,0,Network Node
3482,791114.4,3311477.1,0.0,0,Network Node
3483,791480.9,3311705.3,0.0,0,Network Node
3484,791778.9,3311764.8,0.0,0,Network Node
3485,791077.1,3314184.2,0.0,0,Network Node
3486,791582.3,3313944.4,0.0,0,Network Node
3487,790236.8,3316959.3,0.0,0,Network Node
3488,790066.0,3317232.2,0.0,0,Network Node
3489,790797.9,3316594.5,0.0,0,Network Node
3490,790929.9,3317148.5,0.0,0,Network Node
3491,790901.3,3316530.3,0.0,0,Network Node
3492,791450.8,3316296.2,0.0,0,Network Node
3493,786499.4,3314706.3,0.0,0,Network Node
3494,786478.7,3314661.8,0.0,0,Network Node
3495,785652.3,3317364.4,0.0,0,Network Node
3496,785629.1,3316739.0,0.0,0,Network Node
3497,789928.3,3317367.9,0.0,0,Network Node
3498,789951.3,3317403.2,0.0,0,Network Node
3499,788972.3,3317881.5,0.0,0,Network Node
3500,788603.1,3316932.7,0.0,0,Network Node
3501,789062.1,3317836.5,0.0,0,Network Node
3502,788676.3,3316880.5,0.0,0,Network Node
3503,790055.9,3317183.1,0.0,0,Network Node
3504,790220.5,3316942.3,0.0,0,Network Node
3505,790404.5,3318517.8,0.0,0,Network Node
3506,791593.5,3317991.0,0.0,0,Network Node
3507,791115.9,3317639.2,0.0,0,Network Node
3508,791412.3,3317513.3,0.0,0,Network Node
3509,790547.5,3323973.5,0.0,0,Network Node
3510,791400.8,3324065.6,0.0,0,Network Node
3511,791682.0,3311741.1,0.0,0,Network Node
3512,791381.7,3311797.9,0.0,0,Network Node
3513,791460.3,3316323.8,0.0,0,Network Node
3514,791208.0,3316422.4,0.0,0,Network Node
3515,792297.8,3316811.7,0.0,0,Network Node
3516,792250.9,3317114.5,0.0,0,Network Node
3517,793406.1,3317046.9,0.0,0,Network Node
3518,793466.9,3317214.0,0.0,0,Network Node
3519,791420.6,3317547.3,0.0,0,Network Node
3520,791140.4,3317664.8,0.0,0,Network Node
3521,791994.4,3317269.9,0.0,0,Network Node
3522,792227.0,3317075.7,0.0,0,Network Node
3523,793527.8,3317381.0,0.0,0,Network Node
3524,793899.7,3317221.7,0.0,0,Network Node
3525,792767.7,3317664.9,0.0,0,Network Node
3526,792607.5,3317290.6,0.0,0,Network Node
3527,793434.6,3317227.4,0.0,0,Network Node
3528,793374.5,3317060.8,0.0,0,Network Node
3529,792533.6,3323789.2,0.0,0,Network Node
3530,790573.6,3323612.0,0.0,0,Network Node
3531,794823.0,3317630.7,0.0,0,Network Node
3532,794533.8,3316997.5,0.0,0,Network Node
3533,788918.3,3317057.6,0.0,0,Network Node
3534,788812.5,3316819.0,0.0,0,Network Node
3535,785358.1,3313483.6,0.0,0,Network Node
3536,786379.0,3313111.2,0.0,0,Network Node
3537,786351.3,3313430.4,0.0,0,Network Node
3538,787965.1,3313200.3,0.0,0,Network Node
3539,787981.4,3313473.9,0.0,0,Network Node
3540,786308.7,3313527.2,0.0,0,Network Node
3541,786320.7,3313205.5,0.0,0,Network Node
3542,786217.1,3313847.2,0.0,0,Network Node
3543,787056.3,3312956.8,0.0,0,Network Node
3544,786065.5,3314563.9,0.0,0,Network Node
3545,786654.7,3314049.3,0.0,0,Network Node
3546,786915.6,3315135.4,0.0,0,Network Node
3547,787376.1,3315194.4,0.0,0,Network Node
3548,787941.2,3313476.2,0.0,0,Network Node
3549,787938.2,3313253.7,0.0,0,Network Node
3550,788257.0,3313726.4,0.0,0,Network Node
3551,788407.2,3313610.6,0.0,0,Network Node
3552,787491.7,3315873.4,0.0,0,Network Node
3553,789118.3,3313219.7,0.0,0,Network Node
3554,788849.9,3313397.3,0.0,0,Network Node
3555,790864.2,3312315.3,0.0,0,Network Node
3556,790481.4,3312019.1,0.0,0,Network Node
3557,790898.0,3312337.8,0.0,0,Network Node
3558,790975.2,3313131.0,0.0,0,Network Node
3559,788594.2,3313466.6,0.0,0,Network Node
3560,788840.8,3313284.3,0.0,0,Network Node
3561,788524.0,3313641.7,0.0,0,Network Node
3562,788265.7,3313833.9,0.0,0,Network Node
3563,790333.9,3313481.1,0.0,0,Network Node
3564,790325.5,3313131.5,0.0,0,Network Node
3565,788305.9,3314160.7,0.0,0,Network Node
3566,788304.6,3315149.0,0.0,0,Network Node
3567,788852.2,3314117.9,0.0,0,Network Node
3568,785553.6,3313771.4,0.0,0,Network Node
3569,785543.4,3313370.2,0.0,0,Network Node
3570,785295.5,3312299.1,0.0,0,Network Node
3571,786858.6,3310028.6,0.0,0,Network Node
3572,786784.5,3311486.2,0.0,0,Network Node
3573,787205.4,3311373.0,0.0,0,Network Node
3574,786788.8,3311726.8,0.0,0,Network Node
3575,785526.3,3312697.4,0.0,0,Network Node
3576,785487.2,3311401.0,0.0,0,Network Node
3577,786758.0,3311812.3,0.0,0,Network Node
3578,786754.5,3311490.3,0.0,0,Network Node
3579,786993.1,3309945.2,0.0,0,Network Node
3580,786743.5,3310148.7,0.0,0,Network Node
3581,787907.6,3311335.3,0.0,0,Network Node
3582,787916.7,3311543.9,0.0,0,Network Node
3583,786800.2,3312370.6,0.0,0,Network Node
3584,786756.8,3312592.1,0.0,0,Network Node
3585,787888.9,3311658.6,0.0,0,Network Node
3586,787876.3,3311337.0,0.0,0,Network Node
3587,786033.9,3311376.5,0.0,0,Network Node
3588,786008.8,3310725.9,0.0,0,Network Node
3589,786157.3,3310607.0,0.0,0,Network Node
3590,786404.5,3310428.2,0.0,0,Network Node
3591,786156.5,3310633.7,0.0,0,Network Node
3592,786755.1,3310526.3,0.0,0,Network Node
3593,786764.8,3310842.7,0.0,0,Network Node
3594,786392.2,3310412.2,0.0,0,Network Node
3595,786008.2,3310760.6,0.0,0,Network Node
3596,786736.3,3310842.7,0.0,0,Network Node
3597,786727.3,3310520.9,0.0,0,Network Node
3598,785487.0,3311162.0,0.0,0,Network Node
3599,785631.9,3311041.1,0.0,0,Network Node
3600,785750.9,3310979.4,0.0,0,Network Node
3601,785488.0,3311194.3,0.0,0,Network Node
3602,785761.8,3310932.5,0.0,0,Network Node
3603,785879.6,3310870.0,0.0,0,Network Node
3604,786639.7,3310206.0,0.0,0,Network Node
3605,786641.6,3310231.5,0.0,0,Network Node
3606,786704.8,3310153.9,0.0,0,Network Node
3607,786749.3,3310334.8,0.0,0,Network Node
3608,786718.3,3310199.2,0.0,0,Network Node
3609,786714.5,3310174.1,0.0,0,Network Node
3610,786695.2,3310186.1,0.0,0,Network Node
3611,786774.6,3311164.4,0.0,0,Network Node
3612,786745.3,3311164.5,0.0,0,Network Node
3613,786749.6,3311315.5,0.0,0,Network Node
3614,785905.7,3312678.3,0.0,0,Network Node
3615,786654.1,3312671.4,0.0,0,Network Node
3616,786761.4,3312134.1,0.0,0,Network Node
3617,786458.9,3312927.3,0.0,0,Network Node
3618,786525.7,3312913.1,0.0,0,Network Node
3619,787875.0,3310506.5,0.0,0,Network Node
3620,787886.4,3310828.2,0.0,0,Network Node
3621,787854.2,3310645.7,0.0,0,Network Node
3622,787840.8,3310324.0,0.0,0,Network Node
3623,787868.7,3310324.7,0.0,0,Network Node
3624,787832.4,3310158.5,0.0,0,Network Node
3625,787894.2,3311013.7,0.0,0,Network Node
3626,787871.0,3311151.3,0.0,0,Network Node
3627,787861.8,3310829.5,0.0,0,Network Node
3628,787122.5,3312394.8,0.0,0,Network Node
3629,787403.3,3312588.5,0.0,0,Network Node
3630,787903.2,3312075.1,0.0,0,Network Node
3631,787939.6,3312290.6,0.0,0,Network Node
3632,787944.9,3312556.9,0.0,0,Network Node
3633,787920.1,3312613.2,0.0,0,Network Node
3634,787910.3,3312291.4,0.0,0,Network Node
3635,786794.5,3312048.7,0.0,0,Network Node
3636,787925.1,3311752.5,0.0,0,Network Node
3637,787937.0,3312074.2,0.0,0,Network Node
3638,787896.0,3311866.9,0.0,0,Network Node
3639,787951.9,3312930.4,0.0,0,Network Node
3640,787932.6,3312933.4,0.0,0,Network Node
3641,785632.8,3316376.3,0.0,0,Network Node
3642,785615.0,3315594.8,0.0,0,Network Node
3643,785968.4,3314812.2,0.0,0,Network Node
3644,786001.0,3315132.2,0.0,0,Network Node
3645,786003.2,3314812.0,0.0,0,Network Node
3646,786626.5,3314666.3,0.0,0,Network Node
3647,786597.5,3314609.2,0.0,0,Network Node
3648,786945.8,3314449.2,0.0,0,Network Node
3649,785888.9,3315270.2,0.0,0,Network Node
3650,785911.2,3315057.4,0.0,0,Network Node
3651,785885.8,3314974.0,0.0,0,Network Node
3652,785802.5,3315383.0,0.0,0,Network Node
3653,785861.4,3315072.8,0.0,0,Network Node
3654,786535.6,3316291.7,0.0,0,Network Node
3655,786500.4,3314748.5,0.0,0,Network Node
3656,786680.6,3316231.6,0.0,0,Network Node
3657,786930.1,3316128.3,0.0,0,Network Node
3658,787087.2,3314443.3,0.0,0,Network Node
3659,785601.3,3313926.2,0.0,0,Network Node
3660,785752.4,3314210.4,0.0,0,Network Node
3661,785636.8,3313944.7,0.0,0,Network Node
3662,785790.0,3314227.4,0.0,0,Network Node
3663,785744.9,3314300.2,0.0,0,Network Node
3664,785650.2,3314109.4,0.0,0,Network Node
3665,785850.3,3314214.4,0.0,0,Network Node
3666,785966.8,3314072.2,0.0,0,Network Node
3667,785808.0,3314336.6,0.0,0,Network Node
3668,785850.8,3314491.2,0.0,0,Network Node
3669,785716.3,3314199.0,0.0,0,Network Node
3670,785765.8,3314764.5,0.0,0,Network Node
3671,785933.1,3314757.0,0.0,0,Network Node
3672,786098.2,3313984.7,0.0,0,Network Node
3673,785875.0,3314246.9,0.0,0,Network Node
3674,786108.6,3314773.5,0.0,0,Network Node
3675,785934.9,3314777.0,0.0,0,Network Node
3676,785903.5,3314842.6,0.0,0,Network Node
3677,785515.4,3313764.5,0.0,0,Network Node
3678,785476.4,3313757.8,0.0,0,Network Node
3679,785566.5,3313914.1,0.0,0,Network Node
3680,785888.9,3314665.1,0.0,0,Network Node
3681,785856.1,3314653.5,0.0,0,Network Node
3682,785762.1,3314324.9,0.0,0,Network Node
3683,786196.2,3313811.3,0.0,0,Network Node
3684,786068.2,3313955.2,0.0,0,Network Node
3685,786107.6,3314754.3,0.0,0,Network Node
3686,786063.6,3314644.9,0.0,0,Network Node
3687,786301.7,3314741.1,0.0,0,Network Node
3688,786309.2,3314763.5,0.0,0,Network Node
3689,785174.7,3316410.6,0.0,0,Network Node
3690,786032.3,3316732.6,0.0,0,Network Node
3691,785962.4,3315352.2,0.0,0,Network Node
3692,785816.6,3315522.3,0.0,0,Network Node
3693,786017.0,3316373.3,0.0,0,Network Node
3694,785987.2,3315609.2,0.0,0,Network Node
3695,785700.1,3315516.7,0.0,0,Network Node
3696,785523.9,3315652.3,0.0,0,Network Node
3697,786337.6,3316372.8,0.0,0,Network Node
3698,787236.9,3314311.4,0.0,0,Network Node
3699,787528.0,3314173.5,0.0,0,Network Node
3700,787554.3,3314228.0,0.0,0,Network Node
3701,787379.7,3314308.6,0.0,0,Network Node
3702,787705.7,3314158.4,0.0,0,Network Node
3703,787671.6,3314089.9,0.0,0,Network Node
3704,787942.9,3313916.8,0.0,0,Network Node
3705,788219.7,3313752.1,0.0,0,Network Node
3706,787941.3,3313747.7,0.0,0,Network Node
3707,787984.4,3313997.0,0.0,0,Network Node
3708,787667.9,3314176.8,0.0,0,Network Node
3709,788125.0,3313915.4,0.0,0,Network Node
3710,789791.5,3312648.1,0.0,0,Network Node
3711,790067.1,3312489.3,0.0,0,Network Node
3712,790312.6,3312586.1,0.0,0,Network Node
3713,789918.6,3312678.7,0.0,0,Network Node
3714,788987.8,3313184.2,0.0,0,Network Node
3715,789255.6,3313005.3,0.0,0,Network Node
3716,789385.6,3313040.2,0.0,0,Network Node
3717,789523.6,3312826.6,0.0,0,Network Node
3718,789652.1,3312859.5,0.0,0,Network Node
3719,784672.6,3315942.5,0.0,0,Network Node
3720,790711.0,3312473.0,0.0,0,Network Node
3721,790725.3,3312496.6,0.0,0,Network Node
3722,790530.1,3312555.9,0.0,0,Network Node
3723,790318.0,3312481.7,0.0,0,Network Node
3724,791019.5,3312133.9,0.0,0,Network Node
3725,791229.5,3311897.8,0.0,0,Network Node
3726,791161.3,3312024.6,0.0,0,Network Node
3727,788864.8,3314542.6,0.0,0,Network Node
3728,788359.1,3315462.1,0.0,0,Network Node
3729,789834.4,3313480.6,0.0,0,Network Node
3730,789838.3,3313946.7,0.0,0,Network Node
3731,790218.7,3313789.5,0.0,0,Network Node
3732,788884.7,3315215.0,0.0,0,Network Node
3733,789231.1,3315053.3,0.0,0,Network Node
3734,789932.2,3314725.8,0.0,0,Network Node
3735,789858.4,3314503.2,0.0,0,Network Node
3736,788851.0,3313520.5,0.0,0,Network Node
3737,789698.8,3313486.2,0.0,0,Network Node
3738,789370.6,3314102.6,0.0,0,Network Node
3739,788687.0,3313519.6,0.0,0,Network Node
3740,775631.4,3313825.3,0.0,0,Network Node
3741,790370.4,3314516.6,0.0,0,Network Node
3742,790343.5,3313805.1,0.0,0,Network Node
3743,790609.8,3316657.0,0.0,0,Network Node
3744,790793.8,3316578.1,0.0,0,Network Node
3745,790615.2,3316672.9,0.0,0,Network Node
3746,790329.9,3316809.8,0.0,0,Network Node
3747,790905.2,3316551.0,0.0,0,Network Node
3748,787987.6,3318214.2,0.0,0,Network Node
3749,788261.3,3318155.1,0.0,0,Network Node
3750,788127.8,3318753.9,0.0,0,Network Node
3751,788392.5,3318698.7,0.0,0,Network Node
3752,786632.6,3320504.2,0.0,0,Network Node
3753,786517.4,3320647.1,0.0,0,Network Node
3754,788060.0,3319546.7,0.0,0,Network Node
3755,788310.3,3319485.8,0.0,0,Network Node
3756,787931.3,3320191.0,0.0,0,Network Node
3757,788215.0,3320121.3,0.0,0,Network Node
3758,786001.9,3322705.2,0.0,0,Network Node
3759,785759.3,3319957.5,0.0,0,Network Node
3760,785786.3,3320075.1,0.0,0,Network Node
3761,787136.6,3323257.6,0.0,0,Network Node
3762,787408.1,3323313.3,0.0,0,Network Node
3763,788053.9,3323476.1,0.0,0,Network Node
3764,788139.1,3323690.1,0.0,0,Network Node
3765,788234.5,3323607.2,0.0,0,Network Node
3766,787979.3,3323712.4,0.0,0,Network Node
3767,788189.5,3323743.0,0.0,0,Network Node
3768,788268.0,3318186.9,0.0,0,Network Node
3769,787999.4,3318242.7,0.0,0,Network Node
3770,788398.1,3318730.9,0.0,0,Network Node
3771,788139.3,3318798.0,0.0,0,Network Node
3772,786577.0,3323177.9,0.0,0,Network Node
3773,786555.3,3323237.7,0.0,0,Network Node
3774,788075.8,3323623.9,0.0,0,Network Node
3775,787978.9,3323456.2,0.0,0,Network Node
3776,788058.8,3323743.4,0.0,0,Network Node
3777,787975.4,3323732.7,0.0,0,Network Node
3778,788089.0,3323816.4,0.0,0,Network Node
3779,786027.9,3320650.6,0.0,0,Network Node
3780,785808.7,3320554.7,0.0,0,Network Node
3781,786005.1,3318714.4,0.0,0,Network Node
3782,785806.7,3318762.8,0.0,0,Network Node
3783,786470.6,3318568.3,0.0,0,Network Node
3784,786659.9,3318524.6,0.0,0,Network Node
3785,786476.5,3318605.2,0.0,0,Network Node
3786,786520.8,3318798.0,0.0,0,Network Node
3787,785402.7,3318823.8,0.0,0,Network Node
3788,785324.0,3318476.0,0.0,0,Network Node
3789,785379.8,3318348.5,0.0,0,Network Node
3790,785407.6,3318460.2,0.0,0,Network Node
3791,785593.4,3318781.9,0.0,0,Network Node
3792,785799.4,3318730.4,0.0,0,Network Node
3793,786573.7,3319028.5,0.0,0,Network Node
3794,786800.0,3319071.2,0.0,0,Network Node
3795,786789.4,3318528.7,0.0,0,Network Node
3796,787461.3,3318371.5,0.0,0,Network Node
3797,787598.7,3318881.2,0.0,0,Network Node
3798,787879.6,3318854.1,0.0,0,Network Node
3799,786599.4,3319163.0,0.0,0,Network Node
3800,786314.9,3319222.7,0.0,0,Network Node
3801,786616.6,3319621.9,0.0,0,Network Node
3802,787874.2,3318819.4,0.0,0,Network Node
3803,785354.2,3318245.1,0.0,0,Network Node
3804,785548.7,3318201.0,0.0,0,Network Node
3805,786000.4,3318682.4,0.0,0,Network Node
3806,785228.6,3317439.2,0.0,0,Network Node
3807,786192.4,3318639.0,0.0,0,Network Node
3808,786329.9,3318024.2,0.0,0,Network Node
3809,786355.8,3318124.4,0.0,0,Network Node
3810,786204.4,3318669.9,0.0,0,Network Node
3811,785700.1,3319246.3,0.0,0,Network Node
3812,785894.6,3319195.3,0.0,0,Network Node
3813,785728.3,3319360.5,0.0,0,Network Node
3814,785623.4,3319384.1,0.0,0,Network Node
3815,785670.5,3319980.3,0.0,0,Network Node
3816,785533.9,3319405.0,0.0,0,Network Node
3817,785388.1,3319313.8,0.0,0,Network Node
3818,785507.3,3319286.6,0.0,0,Network Node
3819,785409.1,3318856.3,0.0,0,Network Node
3820,785402.4,3319429.5,0.0,0,Network Node
3821,785492.4,3318802.1,0.0,0,Network Node
3822,785503.8,3318834.8,0.0,0,Network Node
3823,785600.1,3318812.1,0.0,0,Network Node
3824,785599.2,3319271.1,0.0,0,Network Node
3825,785700.7,3320096.9,0.0,0,Network Node
3826,786086.5,3319145.4,0.0,0,Network Node
3827,786284.7,3319102.3,0.0,0,Network Node
3828,786110.0,3319265.2,0.0,0,Network Node
3829,787288.1,3318382.4,0.0,0,Network Node
3830,787453.0,3318338.7,0.0,0,Network Node
3831,787298.3,3318411.8,0.0,0,Network Node
3832,787831.2,3317564.6,0.0,0,Network Node
3833,786973.7,3318452.2,0.0,0,Network Node
3834,787103.2,3318456.6,0.0,0,Network Node
3835,787739.8,3318269.5,0.0,0,Network Node
3836,787748.0,3318303.5,0.0,0,Network Node
3837,788173.1,3317810.9,0.0,0,Network Node
3838,788037.6,3317277.8,0.0,0,Network Node
3839,787115.0,3319046.1,0.0,0,Network Node
3840,787413.9,3318926.4,0.0,0,Network Node
3841,787452.6,3320314.2,0.0,0,Network Node
3842,787425.5,3318960.2,0.0,0,Network Node
3843,787222.3,3319029.4,0.0,0,Network Node
3844,787784.8,3319614.0,0.0,0,Network Node
3845,786910.5,3319106.4,0.0,0,Network Node
3846,787606.5,3318918.8,0.0,0,Network Node
3847,785212.0,3322266.3,0.0,0,Network Node
3848,785369.6,3322413.5,0.0,0,Network Node
3849,716771.8,3376719.9,0.0,0,Network Node
3850,716796.9,3376721.6,0.0,0,Network Node
3851,786085.5,3321827.9,0.0,0,Network Node
3852,786303.1,3321918.1,0.0,0,Network Node
3853,785402.7,3322486.3,0.0,0,Network Node
3854,785250.7,3322345.7,0.0,0,Network Node
3855,786240.1,3322861.3,0.0,0,Network Node
3856,786550.2,3322948.0,0.0,0,Network Node
3857,786555.3,3321984.4,0.0,0,Network Node
3858,786527.9,3322202.0,0.0,0,Network Node
3859,786618.4,3322988.0,0.0,0,Network Node
3860,786308.5,3322900.5,0.0,0,Network Node
3861,786690.8,3323411.0,0.0,0,Network Node
3862,786523.7,3323357.3,0.0,0,Network Node
3863,786322.8,3323259.3,0.0,0,Network Node
3864,786550.3,3323345.3,0.0,0,Network Node
3865,785863.0,3320780.9,0.0,0,Network Node
3866,785392.5,3321625.5,0.0,0,Network Node
3867,785105.7,3322182.6,0.0,0,Network Node
3868,785161.7,3322251.7,0.0,0,Network Node
3869,785527.3,3322560.7,0.0,0,Network Node
3870,785718.1,3322687.4,0.0,0,Network Node
3871,785688.3,3322624.0,0.0,0,Network Node
3872,785981.9,3322750.4,0.0,0,Network Node
3873,785687.1,3322650.1,0.0,0,Network Node
3874,785978.7,3322796.2,0.0,0,Network Node
3875,785546.9,3322906.7,0.0,0,Network Node
3876,785714.6,3322985.7,0.0,0,Network Node
3877,785316.9,3323528.8,0.0,0,Network Node
3878,785357.2,3323314.2,0.0,0,Network Node
3879,785813.1,3322787.8,0.0,0,Network Node
3880,785639.7,3322667.8,0.0,0,Network Node
3881,785933.0,3322798.2,0.0,0,Network Node
3882,785705.2,3323005.7,0.0,0,Network Node
3883,785537.3,3322927.3,0.0,0,Network Node
3884,786317.7,3323278.3,0.0,0,Network Node
3885,786088.8,3323183.2,0.0,0,Network Node
3886,785344.8,3322808.6,0.0,0,Network Node
3887,785336.5,3322833.1,0.0,0,Network Node
3888,785423.8,3322440.9,0.0,0,Network Node
3889,785929.6,3322775.5,0.0,0,Network Node
3890,786023.3,3322596.6,0.0,0,Network Node
3891,785896.0,3323071.4,0.0,0,Network Node
3892,786098.5,3323164.9,0.0,0,Network Node
3893,785942.9,3322933.4,0.0,0,Network Node
3894,785847.1,3322877.8,0.0,0,Network Node
3895,786120.5,3322849.7,0.0,0,Network Node
3896,786111.1,3322903.4,0.0,0,Network Node
3897,786029.3,3322986.2,0.0,0,Network Node
3898,785882.1,3323064.6,0.0,0,Network Node
3899,785873.2,3323083.4,0.0,0,Network Node
3900,785887.3,3323090.4,0.0,0,Network Node
3901,785954.3,3322941.9,0.0,0,Network Node
3902,786532.4,3322781.6,0.0,0,Network Node
3903,786560.3,3322867.5,0.0,0,Network Node
3904,787170.7,3323121.1,0.0,0,Network Node
3905,787480.1,3323210.3,0.0,0,Network Node
3906,787201.8,3323553.4,0.0,0,Network Node
3907,787062.3,3323472.0,0.0,0,Network Node
3908,787067.8,3323455.9,0.0,0,Network Node
3909,787392.8,3323206.5,0.0,0,Network Node
3910,787160.5,3323141.0,0.0,0,Network Node
3911,787788.3,3323303.7,0.0,0,Network Node
3912,787363.1,3323626.0,0.0,0,Network Node
3913,787698.4,3323308.0,0.0,0,Network Node
3914,786860.4,3323034.5,0.0,0,Network Node
3915,786928.4,3323075.5,0.0,0,Network Node
3916,786745.1,3323406.2,0.0,0,Network Node
3917,787022.4,3323495.6,0.0,0,Network Node
3918,786997.4,3323509.5,0.0,0,Network Node
3919,787050.7,3323526.6,0.0,0,Network Node
3920,787672.0,3323686.6,0.0,0,Network Node
3921,787369.0,3323603.2,0.0,0,Network Node
3922,789714.1,3317681.0,0.0,0,Network Node
3923,789413.1,3318309.8,0.0,0,Network Node
3924,789833.2,3318204.7,0.0,0,Network Node
3925,788232.3,3319171.6,0.0,0,Network Node
3926,789387.1,3318944.6,0.0,0,Network Node
3927,789743.7,3318776.2,0.0,0,Network Node
3928,789188.7,3318424.5,0.0,0,Network Node
3929,789720.6,3317717.3,0.0,0,Network Node
3930,789842.1,3318227.7,0.0,0,Network Node
3931,789422.1,3318332.0,0.0,0,Network Node
3932,792309.6,3317895.4,0.0,0,Network Node
3933,792536.2,3317781.4,0.0,0,Network Node
3934,789206.6,3317780.7,0.0,0,Network Node
3935,788972.4,3317919.5,0.0,0,Network Node
3936,788821.6,3317973.0,0.0,0,Network Node
3937,788810.7,3317945.0,0.0,0,Network Node
3938,788804.4,3318558.3,0.0,0,Network Node
3939,789179.2,3318400.7,0.0,0,Network Node
3940,789073.6,3317865.2,0.0,0,Network Node
3941,789273.8,3318361.3,0.0,0,Network Node
3942,788948.3,3318520.3,0.0,0,Network Node
3943,793494.8,3317394.1,0.0,0,Network Node
3944,788437.7,3318091.5,0.0,0,Network Node
3945,788639.7,3318624.8,0.0,0,Network Node
3946,788447.1,3318119.1,0.0,0,Network Node
3947,788646.6,3318641.7,0.0,0,Network Node
3948,789425.4,3317730.2,0.0,0,Network Node
3949,789453.1,3317756.9,0.0,0,Network Node
3950,789219.6,3317814.0,0.0,0,Network Node
3951,789281.2,3318388.8,0.0,0,Network Node
3952,788465.2,3320069.7,0.0,0,Network Node
3953,789122.6,3319856.0,0.0,0,Network Node
3954,789542.8,3319304.3,0.0,0,Network Node
3955,790114.7,3317726.5,0.0,0,Network Node
3956,790819.6,3317765.1,0.0,0,Network Node
3957,790254.8,3318038.5,0.0,0,Network Node
3958,790240.9,3318016.7,0.0,0,Network Node
3959,790843.5,3317789.4,0.0,0,Network Node
3960,790037.7,3318107.6,0.0,0,Network Node
3961,793171.9,3317514.4,0.0,0,Network Node
3962,790043.9,3318134.7,0.0,0,Network Node
3963,789526.2,3323771.5,0.0,0,Network Node
3964,790252.3,3323930.3,0.0,0,Network Node
3965,789504.7,3323940.3,0.0,0,Network Node
3966,789702.7,3323983.0,0.0,0,Network Node
3967,789813.0,3324034.3,0.0,0,Network Node
3968,788809.4,3323832.0,0.0,0,Network Node
3969,788998.0,3323861.4,0.0,0,Network Node
3970,789124.6,3323904.8,0.0,0,Network Node
3971,788806.8,3323852.3,0.0,0,Network Node
3972,788125.1,3323851.3,0.0,0,Network Node
3973,788187.1,3323761.3,0.0,0,Network Node
3974,788428.3,3323777.0,0.0,0,Network Node
3975,788619.0,3323804.5,0.0,0,Network Node
3976,788616.3,3323825.0,0.0,0,Network Node
3977,788425.7,3323797.8,0.0,0,Network Node
3978,788365.9,3323768.5,0.0,0,Network Node
3979,789138.1,3323883.5,0.0,0,Network Node
3980,789311.7,3323934.7,0.0,0,Network Node
3981,788539.6,3326925.0,0.0,0,Network Node
3982,788559.4,3326888.0,0.0,0,Network Node
3983,790214.0,3324099.9,0.0,0,Network Node
3984,790531.0,3324173.0,0.0,0,Network Node
3985,790528.9,3324197.5,0.0,0,Network Node
3986,790327.8,3324151.7,0.0,0,Network Node
3987,789900.2,3324027.1,0.0,0,Network Node
3988,783572.2,3307240.4,0.0,0,Network Node
3989,783554.6,3307235.0,0.0,0,Network Node
3990,790208.0,3324123.0,0.0,0,Network Node
3991,790840.3,3324247.2,0.0,0,Network Node
3992,790842.5,3324270.7,0.0,0,Network Node
3993,782484.0,3317580.2,0.0,0,Network Node
3994,792836.6,3312963.6,0.0,0,Network Node
3995,794439.2,3312650.6,0.0,0,Network Node
3996,795460.3,3311942.3,0.0,0,Network Node
3997,794469.0,3315771.5,0.0,0,Network Node
3998,794789.0,3315793.2,0.0,0,Network Node
3999,794876.5,3316898.9,0.0,0,Network Node
4000,796442.5,3313537.5,0.0,0,Network Node
4001,794794.7,3315820.1,0.0,0,Network Node
4002,794515.8,3315797.2,0.0,0,Network Node
4003,794012.0,3312872.2,0.0,0,Network Node
4004,791740.7,3312031.8,0.0,0,Network Node
4005,791730.3,3311996.0,0.0,0,Network Node
4006,792616.4,3315047.2,0.0,0,Network Node
4007,792733.4,3315347.1,0.0,0,Network Node
4010,792929.4,3315856.0,0.0,0,Network Node
4011,793012.6,3316071.8,0.0,0,Network Node
4012,792765.1,3316418.2,0.0,0,Network Node
4013,793064.4,3316299.6,0.0,0,Network Node
4014,792986.6,3316083.5,0.0,0,Network Node
4015,793072.5,3316328.5,0.0,0,Network Node
4016,792919.9,3316391.1,0.0,0,Network Node
4017,794154.7,3315864.5,0.0,0,Network Node
4018,793842.8,3315075.3,0.0,0,Network Node
4019,792450.7,3314709.8,0.0,0,Network Node
4020,792519.4,3314889.7,0.0,0,Network Node
4022,791869.8,3316147.1,0.0,0,Network Node
4023,791574.0,3316274.2,0.0,0,Network Node
4024,792027.6,3316023.4,0.0,0,Network Node
4025,792254.3,3315931.3,0.0,0,Network Node
4026,791564.2,3316248.8,0.0,0,Network Node
4027,791743.0,3316173.5,0.0,0,Network Node
4028,792549.8,3315822.3,0.0,0,Network Node
4029,792033.8,3316052.3,0.0,0,Network Node
4030,792321.5,3316621.1,0.0,0,Network Node
4031,792185.8,3316352.8,0.0,0,Network Node
