PARKING,LINK,DIR,OFFSET,TYPE,NUM_NEST,NOTES
USE,START,END,SPACE,TIME_IN,TIME_OUT,HOURLY,DAILY
3840,5070,1,161.0,LOT,0,Parking Lot
3841,5071,0,161.0,LOT,0,Parking Lot
3842,5071,1,161.0,LOT,0,Parking Lot
3843,5072,0,161.0,LOT,0,Parking Lot
3844,5072,1,161.0,LOT,0,Parking Lot
3845,5073,0,160.9,LOT,0,Parking Lot
3846,5073,1,161.0,LOT,0,Parking Lot
3847,5074,0,161.0,LOT,0,Parking Lot
3848,5074,1,161.1,LOT,0,Parking Lot
3849,5075,0,161.0,LOT,0,Parking Lot
3850,5075,1,161.0,LOT,0,Parking Lot
3851,5076,0,160.9,LOT,0,Parking Lot
3852,5076,1,161.0,LOT,0,Parking Lot
3853,5078,0,276.1,LOT,0,Parking Lot
3854,5078,1,552.1,LOT,0,Parking Lot
3855,5078,0,552.1,LOT,0,Parking Lot
3856,5078,1,276.1,LOT,0,Parking Lot
3857,5079,0,161.0,LOT,0,Parking Lot
3858,5079,1,161.0,LOT,0,Parking Lot
3859,5081,0,161.0,LOT,0,Parking Lot
3860,5081,1,161.1,LOT,0,Parking Lot
3861,5082,0,161.0,LOT,0,Parking Lot
3862,5082,1,161.1,LOT,0,Parking Lot
3863,5083,0,161.0,LOT,0,Parking Lot
3864,5083,1,161.0,LOT,0,Parking Lot
3865,5085,0,161.0,LOT,0,Parking Lot
3866,5085,1,161.1,LOT,0,Parking Lot
3867,5087,0,161.0,LOT,0,Parking Lot
3868,5087,1,161.0,LOT,0,Parking Lot
3869,5088,0,321.8,LOT,0,Parking Lot
3870,5088,1,321.8,LOT,0,Parking Lot
3871,5091,0,161.0,LOT,0,Parking Lot
3872,5091,1,161.1,LOT,0,Parking Lot
3873,5092,0,178.4,LOT,0,Parking Lot
3874,5092,1,178.5,LOT,0,Parking Lot
3875,5093,0,161.0,LOT,0,Parking Lot
3876,5093,1,161.0,LOT,0,Parking Lot
3877,5094,0,161.0,LOT,0,Parking Lot
3878,5094,1,161.1,LOT,0,Parking Lot
3879,5095,0,161.0,LOT,0,Parking Lot
3880,5095,1,161.0,LOT,0,Parking Lot
3881,5096,0,161.0,LOT,0,Parking Lot
3882,5096,1,161.0,LOT,0,Parking Lot
3883,5097,0,161.0,LOT,0,Parking Lot
3884,5097,1,161.0,LOT,0,Parking Lot
3885,5098,0,161.0,LOT,0,Parking Lot
3886,5098,1,161.1,LOT,0,Parking Lot
3887,5100,0,161.0,LOT,0,Parking Lot
3888,5100,1,161.0,LOT,0,Parking Lot
3889,5101,0,203.7,LOT,0,Parking Lot
3890,5101,1,203.7,LOT,0,Parking Lot
3891,5102,0,160.9,LOT,0,Parking Lot
3892,5102,1,161.0,LOT,0,Parking Lot
3893,5103,0,161.0,LOT,0,Parking Lot
3894,5103,1,161.0,LOT,0,Parking Lot
3895,5104,0,223.3,LOT,0,Parking Lot
3896,5104,1,223.3,LOT,0,Parking Lot
3897,5105,0,161.0,LOT,0,Parking Lot
3898,5105,1,161.0,LOT,0,Parking Lot
3899,5106,0,161.0,LOT,0,Parking Lot
3900,5106,1,161.0,LOT,0,Parking Lot
3901,5107,0,161.0,LOT,0,Parking Lot
3902,5107,1,161.1,LOT,0,Parking Lot
3903,5108,0,161.0,LOT,0,Parking Lot
3904,5108,1,161.1,LOT,0,Parking Lot
3905,5109,0,161.0,LOT,0,Parking Lot
3906,5109,1,161.0,LOT,0,Parking Lot
3907,5110,0,161.0,LOT,0,Parking Lot
3908,5110,1,161.0,LOT,0,Parking Lot
3909,5111,0,161.0,LOT,0,Parking Lot
3910,5111,1,161.0,LOT,0,Parking Lot
3911,5112,0,161.0,LOT,0,Parking Lot
3912,5112,1,161.1,LOT,0,Parking Lot
3913,5113,0,161.0,LOT,0,Parking Lot
3914,5113,1,161.0,LOT,0,Parking Lot
3915,5114,0,161.0,LOT,0,Parking Lot
3916,5114,1,161.0,LOT,0,Parking Lot
3917,5115,0,209.0,LOT,0,Parking Lot
3918,5115,1,209.0,LOT,0,Parking Lot
3919,5118,0,161.0,LOT,0,Parking Lot
3920,5118,1,161.0,LOT,0,Parking Lot
3921,5119,0,358.8,LOT,0,Parking Lot
3922,5119,1,1076.5,LOT,0,Parking Lot
3923,5119,0,717.6,LOT,0,Parking Lot
3924,5119,1,717.7,LOT,0,Parking Lot
3925,5119,0,1076.5,LOT,0,Parking Lot
3926,5119,1,358.8,LOT,0,Parking Lot
3927,5121,0,160.9,LOT,0,Parking Lot
3928,5121,1,161.0,LOT,0,Parking Lot
3929,5122,0,161.0,LOT,0,Parking Lot
3930,5122,1,161.0,LOT,0,Parking Lot
3931,5125,0,289.5,LOT,0,Parking Lot
3932,5125,1,289.6,LOT,0,Parking Lot
3933,5127,0,291.5,LOT,0,Parking Lot
3934,5127,1,583.0,LOT,0,Parking Lot
3935,5127,0,583.0,LOT,0,Parking Lot
3936,5127,1,291.5,LOT,0,Parking Lot
3937,5129,0,311.8,LOT,0,Parking Lot
3938,5129,1,623.7,LOT,0,Parking Lot
3939,5129,0,623.7,LOT,0,Parking Lot
3940,5129,1,311.8,LOT,0,Parking Lot
3941,5133,0,320.1,LOT,0,Parking Lot
3942,5133,1,960.2,LOT,0,Parking Lot
3943,5133,0,640.1,LOT,0,Parking Lot
3944,5133,1,640.2,LOT,0,Parking Lot
3945,5133,0,960.2,LOT,0,Parking Lot
3946,5133,1,320.1,LOT,0,Parking Lot
3947,5134,0,336.7,LOT,0,Parking Lot
3948,5134,1,1010.2,LOT,0,Parking Lot
3949,5134,0,673.4,LOT,0,Parking Lot
3950,5134,1,673.5,LOT,0,Parking Lot
3951,5134,0,1010.2,LOT,0,Parking Lot
3952,5134,1,336.7,LOT,0,Parking Lot
3953,5138,0,253.7,LOT,0,Parking Lot
3954,5138,1,507.4,LOT,0,Parking Lot
3955,5138,0,507.4,LOT,0,Parking Lot
3956,5138,1,253.7,LOT,0,Parking Lot
3957,5140,0,196.9,LOT,0,Parking Lot
3958,5140,1,196.9,LOT,0,Parking Lot
3959,5148,0,225.5,LOT,0,Parking Lot
3960,5148,1,225.6,LOT,0,Parking Lot
3961,5152,0,235.4,LOT,0,Parking Lot
3962,5152,1,235.4,LOT,0,Parking Lot
3963,5159,0,261.9,LOT,0,Parking Lot
3964,5159,1,261.9,LOT,0,Parking Lot
3965,5176,0,263.5,LOT,0,Parking Lot
3966,5176,1,263.6,LOT,0,Parking Lot
3967,5177,0,295.6,LOT,0,Parking Lot
3968,5177,1,295.7,LOT,0,Parking Lot
3969,5178,0,175.5,LOT,0,Parking Lot
3970,5178,1,175.6,LOT,0,Parking Lot
3971,5179,0,181.0,LOT,0,Parking Lot
3972,5179,1,181.1,LOT,0,Parking Lot
3973,5195,0,192.1,LOT,0,Parking Lot
3974,5195,1,192.1,LOT,0,Parking Lot
3975,5196,0,254.9,LOT,0,Parking Lot
3976,5196,1,509.8,LOT,0,Parking Lot
3977,5196,0,509.8,LOT,0,Parking Lot
3978,5196,1,254.9,LOT,0,Parking Lot
3979,5197,0,276.8,LOT,0,Parking Lot
3980,5197,1,276.8,LOT,0,Parking Lot
3981,5205,0,236.9,LOT,0,Parking Lot
3982,5205,1,237.0,LOT,0,Parking Lot
3983,5210,0,256.1,LOT,0,Parking Lot
3984,5210,1,256.2,LOT,0,Parking Lot
3985,5223,0,214.8,LOT,0,Parking Lot
3986,5223,1,214.9,LOT,0,Parking Lot
3987,5226,0,293.4,LOT,0,Parking Lot
3988,5226,1,293.4,LOT,0,Parking Lot
3989,5227,0,169.7,LOT,0,Parking Lot
3990,5227,1,169.7,LOT,0,Parking Lot
3991,5228,0,342.6,LOT,0,Parking Lot
3992,5228,1,685.3,LOT,0,Parking Lot
3993,5228,0,685.3,LOT,0,Parking Lot
3994,5228,1,342.6,LOT,0,Parking Lot
3995,5235,0,319.8,LOT,0,Parking Lot
3996,5235,1,639.5,LOT,0,Parking Lot
3997,5235,0,639.5,LOT,0,Parking Lot
3998,5235,1,319.8,LOT,0,Parking Lot
3999,5239,0,266.6,LOT,0,Parking Lot
4000,5239,1,533.1,LOT,0,Parking Lot
4001,5239,0,533.1,LOT,0,Parking Lot
4002,5239,1,266.6,LOT,0,Parking Lot
4003,5251,0,229.1,LOT,0,Parking Lot
4004,5251,1,229.1,LOT,0,Parking Lot
4005,5252,0,182.4,LOT,0,Parking Lot
4006,5252,1,182.4,LOT,0,Parking Lot
4007,5255,0,251.8,LOT,0,Parking Lot
4008,5255,1,251.8,LOT,0,Parking Lot
4009,5256,0,168.1,LOT,0,Parking Lot
4010,5256,1,168.2,LOT,0,Parking Lot
4011,5257,0,248.1,LOT,0,Parking Lot
4012,5257,1,248.1,LOT,0,Parking Lot
4013,5258,0,226.7,LOT,0,Parking Lot
4014,5258,1,226.7,LOT,0,Parking Lot
4015,5259,0,291.3,LOT,0,Parking Lot
4016,5259,1,873.8,LOT,0,Parking Lot
4017,5259,0,582.5,LOT,0,Parking Lot
4018,5259,1,582.6,LOT,0,Parking Lot
4019,5259,0,873.8,LOT,0,Parking Lot
4020,5259,1,291.3,LOT,0,Parking Lot
4021,5262,0,273.4,LOT,0,Parking Lot
4022,5262,1,820.2,LOT,0,Parking Lot
4023,5262,0,546.8,LOT,0,Parking Lot
4024,5262,1,546.8,LOT,0,Parking Lot
4025,5262,0,820.2,LOT,0,Parking Lot
4026,5262,1,273.4,LOT,0,Parking Lot
4027,5264,0,201.9,LOT,0,Parking Lot
4028,5264,1,202.0,LOT,0,Parking Lot
4029,5265,0,306.6,LOT,0,Parking Lot
4030,5265,1,306.6,LOT,0,Parking Lot
4031,5266,0,291.8,LOT,0,Parking Lot
4032,5266,1,291.8,LOT,0,Parking Lot
4033,5269,0,286.6,LOT,0,Parking Lot
4034,5269,1,286.7,LOT,0,Parking Lot
4035,5270,0,252.6,LOT,0,Parking Lot
4036,5270,1,505.3,LOT,0,Parking Lot
4037,5270,0,505.3,LOT,0,Parking Lot
4038,5270,1,252.6,LOT,0,Parking Lot
4039,5276,0,201.4,LOT,0,Parking Lot
4040,5276,1,201.4,LOT,0,Parking Lot
4041,5279,0,152.0,LOT,0,Parking Lot
4042,5279,1,152.1,LOT,0,Parking Lot
4043,5281,0,256.2,LOT,0,Parking Lot
4044,5281,1,256.2,LOT,0,Parking Lot
4045,5283,0,259.5,LOT,0,Parking Lot
4046,5283,1,259.5,LOT,0,Parking Lot
4047,5284,0,255.2,LOT,0,Parking Lot
4048,5284,1,255.3,LOT,0,Parking Lot
4049,5290,0,203.4,LOT,0,Parking Lot
4050,5290,1,203.4,LOT,0,Parking Lot
4051,5292,0,171.9,LOT,0,Parking Lot
4052,5292,1,172.0,LOT,0,Parking Lot
4053,5295,0,239.4,LOT,0,Parking Lot
4054,5295,1,239.5,LOT,0,Parking Lot
4055,5298,0,361.8,LOT,0,Parking Lot
4056,5298,1,361.8,LOT,0,Parking Lot
4057,5299,0,307.1,LOT,0,Parking Lot
4058,5299,1,307.2,LOT,0,Parking Lot
4059,5300,0,300.3,LOT,0,Parking Lot
4060,5300,1,300.3,LOT,0,Parking Lot
4061,5311,0,209.5,LOT,0,Parking Lot
4062,5311,1,209.6,LOT,0,Parking Lot
4063,5313,0,308.4,LOT,0,Parking Lot
4064,5313,1,308.4,LOT,0,Parking Lot
4065,5318,0,263.4,LOT,0,Parking Lot
4066,5318,1,263.4,LOT,0,Parking Lot
4067,5320,0,188.3,LOT,0,Parking Lot
4068,5320,1,188.3,LOT,0,Parking Lot
4069,5321,0,229.5,LOT,0,Parking Lot
4070,5321,1,229.5,LOT,0,Parking Lot
4071,5322,0,200.6,LOT,0,Parking Lot
4072,5322,1,200.7,LOT,0,Parking Lot
4073,5324,0,216.9,LOT,0,Parking Lot
4074,5324,1,217.0,LOT,0,Parking Lot
4075,5325,0,266.6,LOT,0,Parking Lot
4076,5325,1,266.7,LOT,0,Parking Lot
4077,5329,0,377.1,LOT,0,Parking Lot
4078,5329,1,1131.5,LOT,0,Parking Lot
4079,5329,0,754.3,LOT,0,Parking Lot
4080,5329,1,754.3,LOT,0,Parking Lot
4081,5329,0,1131.4,LOT,0,Parking Lot
4082,5329,1,377.2,LOT,0,Parking Lot
4083,5330,0,293.2,LOT,0,Parking Lot
4084,5330,1,879.5,LOT,0,Parking Lot
4085,5330,0,586.3,LOT,0,Parking Lot
4086,5330,1,586.4,LOT,0,Parking Lot
4087,5330,0,879.5,LOT,0,Parking Lot
4088,5330,1,293.2,LOT,0,Parking Lot
4089,5333,0,312.3,LOT,0,Parking Lot
4090,5333,1,624.6,LOT,0,Parking Lot
4091,5333,0,624.6,LOT,0,Parking Lot
4092,5333,1,312.3,LOT,0,Parking Lot
4093,5334,0,241.6,LOT,0,Parking Lot
4094,5334,1,241.7,LOT,0,Parking Lot
4095,5335,0,295.5,LOT,0,Parking Lot
4096,5335,1,591.1,LOT,0,Parking Lot
4097,5335,0,591.1,LOT,0,Parking Lot
4098,5335,1,295.5,LOT,0,Parking Lot
4099,5336,0,360.8,LOT,0,Parking Lot
4100,5336,1,360.9,LOT,0,Parking Lot
4101,5337,0,320.8,LOT,0,Parking Lot
4102,5337,1,641.6,LOT,0,Parking Lot
4103,5337,0,641.6,LOT,0,Parking Lot
4104,5337,1,320.8,LOT,0,Parking Lot
4105,5338,0,152.4,LOT,0,Parking Lot
4106,5338,1,152.5,LOT,0,Parking Lot
4107,5339,0,306.9,LOT,0,Parking Lot
4108,5339,1,613.8,LOT,0,Parking Lot
4109,5339,0,613.8,LOT,0,Parking Lot
4110,5339,1,306.9,LOT,0,Parking Lot
4111,5340,0,303.1,LOT,0,Parking Lot
4112,5340,1,606.2,LOT,0,Parking Lot
4113,5340,0,606.2,LOT,0,Parking Lot
4114,5340,1,303.1,LOT,0,Parking Lot
4115,5341,0,281.7,LOT,0,Parking Lot
4116,5341,1,563.3,LOT,0,Parking Lot
4117,5341,0,563.3,LOT,0,Parking Lot
4118,5341,1,281.7,LOT,0,Parking Lot
4119,5342,0,280.6,LOT,0,Parking Lot
4120,5342,1,561.2,LOT,0,Parking Lot
4121,5342,0,561.2,LOT,0,Parking Lot
4122,5342,1,280.6,LOT,0,Parking Lot
4123,5343,0,637.1,LOT,0,Parking Lot
4124,5343,1,1911.3,LOT,0,Parking Lot
4125,5343,0,1274.2,LOT,0,Parking Lot
4126,5343,1,1274.2,LOT,0,Parking Lot
4127,5343,0,1911.3,LOT,0,Parking Lot
4128,5343,1,637.1,LOT,0,Parking Lot
4129,5344,0,512.9,LOT,0,Parking Lot
4130,5344,1,1538.6,LOT,0,Parking Lot
4131,5344,0,1025.7,LOT,0,Parking Lot
4132,5344,1,1025.8,LOT,0,Parking Lot
4133,5344,0,1538.6,LOT,0,Parking Lot
4134,5344,1,512.9,LOT,0,Parking Lot
4135,5350,0,250.3,LOT,0,Parking Lot
4136,5350,1,250.3,LOT,0,Parking Lot
4137,5361,0,168.0,LOT,0,Parking Lot
4138,5361,1,168.1,LOT,0,Parking Lot
4139,5367,0,228.8,LOT,0,Parking Lot
4140,5367,1,228.9,LOT,0,Parking Lot
4141,5368,0,283.4,LOT,0,Parking Lot
4142,5368,1,283.4,LOT,0,Parking Lot
4143,5383,0,198.7,LOT,0,Parking Lot
4144,5383,1,198.8,LOT,0,Parking Lot
4145,5396,0,300.4,LOT,0,Parking Lot
4146,5396,1,300.5,LOT,0,Parking Lot
4147,5399,0,161.8,LOT,0,Parking Lot
4148,5399,1,161.8,LOT,0,Parking Lot
4149,5412,0,167.7,LOT,0,Parking Lot
4150,5412,1,167.8,LOT,0,Parking Lot
4151,5415,0,184.7,LOT,0,Parking Lot
4152,5415,1,184.8,LOT,0,Parking Lot
4153,5416,0,217.4,LOT,0,Parking Lot
4154,5416,1,217.5,LOT,0,Parking Lot
4155,5422,0,339.9,LOT,0,Parking Lot
4156,5422,1,339.9,LOT,0,Parking Lot
4157,5425,0,371.5,LOT,0,Parking Lot
4158,5425,1,371.6,LOT,0,Parking Lot
4159,5427,0,225.9,LOT,0,Parking Lot
4160,5427,1,225.9,LOT,0,Parking Lot
4161,5428,0,220.8,LOT,0,Parking Lot
4162,5428,1,220.9,LOT,0,Parking Lot
4163,5429,0,196.4,LOT,0,Parking Lot
4164,5429,1,196.5,LOT,0,Parking Lot
4165,5430,0,213.2,LOT,0,Parking Lot
4166,5430,1,213.2,LOT,0,Parking Lot
4167,5431,0,262.2,LOT,0,Parking Lot
4168,5431,1,262.3,LOT,0,Parking Lot
4169,5433,0,296.9,LOT,0,Parking Lot
4170,5433,1,297.0,LOT,0,Parking Lot
4171,5435,0,304.2,LOT,0,Parking Lot
4172,5435,1,304.3,LOT,0,Parking Lot
4173,5436,0,169.2,LOT,0,Parking Lot
4174,5436,1,169.2,LOT,0,Parking Lot
4175,5439,0,262.6,LOT,0,Parking Lot
4176,5439,1,262.6,LOT,0,Parking Lot
4177,5441,0,232.8,LOT,0,Parking Lot
4178,5441,1,232.9,LOT,0,Parking Lot
4179,5484,0,151.3,LOT,0,Parking Lot
4180,5484,1,151.3,LOT,0,Parking Lot
4181,5504,0,190.8,LOT,0,Parking Lot
4182,5504,1,190.9,LOT,0,Parking Lot
4183,5505,0,293.4,LOT,0,Parking Lot
4184,5505,1,293.5,LOT,0,Parking Lot
4185,5551,0,174.7,LOT,0,Parking Lot
4186,5551,1,174.8,LOT,0,Parking Lot
4187,5552,0,255.8,LOT,0,Parking Lot
4188,5552,1,255.8,LOT,0,Parking Lot
4189,5555,0,258.8,LOT,0,Parking Lot
4190,5555,1,517.6,LOT,0,Parking Lot
4191,5555,0,517.6,LOT,0,Parking Lot
4192,5555,1,258.8,LOT,0,Parking Lot
4193,5582,0,293.1,LOT,0,Parking Lot
4194,5582,1,586.1,LOT,0,Parking Lot
4195,5582,0,586.1,LOT,0,Parking Lot
4196,5582,1,293.1,LOT,0,Parking Lot
4197,5585,0,242.4,LOT,0,Parking Lot
4198,5585,1,242.5,LOT,0,Parking Lot
4199,5589,0,193.7,LOT,0,Parking Lot
4200,5589,1,193.8,LOT,0,Parking Lot
4201,5591,0,212.9,LOT,0,Parking Lot
4202,5591,1,212.9,LOT,0,Parking Lot
4203,5592,0,219.2,LOT,0,Parking Lot
4204,5592,1,219.2,LOT,0,Parking Lot
4205,5593,0,219.7,LOT,0,Parking Lot
4206,5593,1,219.7,LOT,0,Parking Lot
4207,5598,0,228.9,LOT,0,Parking Lot
4208,5598,1,229.0,LOT,0,Parking Lot
4209,5607,0,216.8,LOT,0,Parking Lot
4210,5607,1,216.9,LOT,0,Parking Lot
4211,5608,0,280.4,LOT,0,Parking Lot
4212,5608,1,560.9,LOT,0,Parking Lot
4213,5608,0,560.9,LOT,0,Parking Lot
4214,5608,1,280.4,LOT,0,Parking Lot
4215,5609,0,308.8,LOT,0,Parking Lot
4216,5609,1,308.8,LOT,0,Parking Lot
4217,5611,0,175.6,LOT,0,Parking Lot
4218,5611,1,175.6,LOT,0,Parking Lot
4219,5612,0,268.1,LOT,0,Parking Lot
4220,5612,1,536.2,LOT,0,Parking Lot
4221,5612,0,536.2,LOT,0,Parking Lot
4222,5612,1,268.1,LOT,0,Parking Lot
4223,5613,0,183.4,LOT,0,Parking Lot
4224,5613,1,183.4,LOT,0,Parking Lot
4225,5614,0,206.3,LOT,0,Parking Lot
4226,5614,1,206.4,LOT,0,Parking Lot
4227,5636,0,253.8,LOT,0,Parking Lot
4228,5636,1,253.9,LOT,0,Parking Lot
4229,5637,0,224.0,LOT,0,Parking Lot
4230,5637,1,224.0,LOT,0,Parking Lot
4231,5639,0,195.1,LOT,0,Parking Lot
4232,5639,1,195.1,LOT,0,Parking Lot
4233,5640,0,178.9,LOT,0,Parking Lot
4234,5640,1,178.9,LOT,0,Parking Lot
4235,5641,0,304.7,LOT,0,Parking Lot
4236,5641,1,304.7,LOT,0,Parking Lot
4237,5654,0,335.4,LOT,0,Parking Lot
4238,5654,1,335.5,LOT,0,Parking Lot
4239,5672,0,242.7,LOT,0,Parking Lot
4240,5672,1,242.7,LOT,0,Parking Lot
4241,5675,0,252.4,LOT,0,Parking Lot
4242,5675,1,252.4,LOT,0,Parking Lot
4243,5676,0,253.1,LOT,0,Parking Lot
4244,5676,1,506.1,LOT,0,Parking Lot
4245,5676,0,506.1,LOT,0,Parking Lot
4246,5676,1,253.1,LOT,0,Parking Lot
4247,5677,0,169.0,LOT,0,Parking Lot
4248,5677,1,169.0,LOT,0,Parking Lot
4249,5680,0,248.6,LOT,0,Parking Lot
4250,5680,1,248.6,LOT,0,Parking Lot
4251,5689,0,359.0,LOT,0,Parking Lot
4252,5689,1,359.0,LOT,0,Parking Lot
4253,5690,0,324.0,LOT,0,Parking Lot
4254,5690,1,648.1,LOT,0,Parking Lot
4255,5690,0,648.1,LOT,0,Parking Lot
4256,5690,1,324.0,LOT,0,Parking Lot
4257,5691,0,302.4,LOT,0,Parking Lot
4258,5691,1,604.7,LOT,0,Parking Lot
4259,5691,0,604.7,LOT,0,Parking Lot
4260,5691,1,302.4,LOT,0,Parking Lot
4261,5693,0,320.9,LOT,0,Parking Lot
4262,5693,1,321.0,LOT,0,Parking Lot
4263,5698,0,267.1,LOT,0,Parking Lot
4264,5698,1,801.2,LOT,0,Parking Lot
4265,5698,0,534.1,LOT,0,Parking Lot
4266,5698,1,534.2,LOT,0,Parking Lot
4267,5698,0,801.2,LOT,0,Parking Lot
4268,5698,1,267.1,LOT,0,Parking Lot
4269,5699,0,242.5,LOT,0,Parking Lot
4270,5699,1,242.6,LOT,0,Parking Lot
4271,5702,0,270.5,LOT,0,Parking Lot
4272,5702,1,270.6,LOT,0,Parking Lot
4273,5704,0,194.4,LOT,0,Parking Lot
4274,5704,1,194.5,LOT,0,Parking Lot
4275,5705,0,298.3,LOT,0,Parking Lot
4276,5705,1,298.4,LOT,0,Parking Lot
4277,5706,0,312.0,LOT,0,Parking Lot
4278,5706,1,312.0,LOT,0,Parking Lot
4279,5707,0,207.5,LOT,0,Parking Lot
4280,5707,1,207.5,LOT,0,Parking Lot
4281,5714,0,202.7,LOT,0,Parking Lot
4282,5714,1,202.7,LOT,0,Parking Lot
4283,5725,0,320.1,LOT,0,Parking Lot
4284,5725,1,320.2,LOT,0,Parking Lot
4285,5730,0,285.5,LOT,0,Parking Lot
4286,5730,1,570.9,LOT,0,Parking Lot
4287,5730,0,570.9,LOT,0,Parking Lot
4288,5730,1,285.5,LOT,0,Parking Lot
4289,5732,0,304.0,LOT,0,Parking Lot
4290,5732,1,304.0,LOT,0,Parking Lot
4291,5734,0,308.4,LOT,0,Parking Lot
4292,5734,1,308.4,LOT,0,Parking Lot
4293,5736,0,181.5,LOT,0,Parking Lot
4294,5736,1,181.5,LOT,0,Parking Lot
4295,5737,0,249.4,LOT,0,Parking Lot
4296,5737,1,249.4,LOT,0,Parking Lot
4297,5738,0,278.9,LOT,0,Parking Lot
4298,5738,1,279.0,LOT,0,Parking Lot
4299,5742,0,220.9,LOT,0,Parking Lot
4300,5742,1,221.0,LOT,0,Parking Lot
4301,5748,0,188.4,LOT,0,Parking Lot
4302,5748,1,188.4,LOT,0,Parking Lot
4303,5750,0,199.0,LOT,0,Parking Lot
4304,5750,1,199.1,LOT,0,Parking Lot
4305,5780,0,203.0,LOT,0,Parking Lot
4306,5780,1,203.1,LOT,0,Parking Lot
4307,5783,0,183.7,LOT,0,Parking Lot
4308,5783,1,183.8,LOT,0,Parking Lot
4309,5837,0,196.6,LOT,0,Parking Lot
4310,5837,1,196.6,LOT,0,Parking Lot
4311,5839,0,167.4,LOT,0,Parking Lot
4312,5839,1,167.5,LOT,0,Parking Lot
4313,5861,0,218.5,LOT,0,Parking Lot
4314,5861,1,218.6,LOT,0,Parking Lot
4315,5862,0,295.9,LOT,0,Parking Lot
4316,5862,1,591.9,LOT,0,Parking Lot
4317,5862,0,591.9,LOT,0,Parking Lot
4318,5862,1,295.9,LOT,0,Parking Lot
4319,5864,0,320.5,LOT,0,Parking Lot
4320,5864,1,320.6,LOT,0,Parking Lot
4321,5866,0,260.1,LOT,0,Parking Lot
4322,5866,1,520.1,LOT,0,Parking Lot
4323,5866,0,520.1,LOT,0,Parking Lot
4324,5866,1,260.1,LOT,0,Parking Lot
4325,5867,0,358.1,LOT,0,Parking Lot
4326,5867,1,358.1,LOT,0,Parking Lot
4327,5872,0,152.9,LOT,0,Parking Lot
4328,5872,1,152.9,LOT,0,Parking Lot
4329,5874,0,259.8,LOT,0,Parking Lot
4330,5874,1,259.8,LOT,0,Parking Lot
4331,5876,0,256.8,LOT,0,Parking Lot
4332,5876,1,256.9,LOT,0,Parking Lot
4333,5881,0,155.0,LOT,0,Parking Lot
4334,5881,1,155.0,LOT,0,Parking Lot
4335,5882,0,298.8,LOT,0,Parking Lot
4336,5882,1,298.8,LOT,0,Parking Lot
4337,5884,0,230.6,LOT,0,Parking Lot
4338,5884,1,230.7,LOT,0,Parking Lot
4339,5886,0,210.0,LOT,0,Parking Lot
4340,5886,1,210.1,LOT,0,Parking Lot
4341,5887,0,219.2,LOT,0,Parking Lot
4342,5887,1,219.3,LOT,0,Parking Lot
4343,5888,0,282.3,LOT,0,Parking Lot
4344,5888,1,282.4,LOT,0,Parking Lot
4345,5890,0,240.6,LOT,0,Parking Lot
4346,5890,1,240.6,LOT,0,Parking Lot
4347,5891,0,249.7,LOT,0,Parking Lot
4348,5891,1,249.7,LOT,0,Parking Lot
4349,5892,0,162.1,LOT,0,Parking Lot
4350,5892,1,162.2,LOT,0,Parking Lot
4351,5895,0,197.7,LOT,0,Parking Lot
4352,5895,1,197.7,LOT,0,Parking Lot
4353,5902,0,305.6,LOT,0,Parking Lot
4354,5902,1,611.2,LOT,0,Parking Lot
4355,5902,0,611.2,LOT,0,Parking Lot
4356,5902,1,305.6,LOT,0,Parking Lot
4357,5936,0,188.0,LOT,0,Parking Lot
4358,5936,1,188.1,LOT,0,Parking Lot
4359,5948,0,153.1,LOT,0,Parking Lot
4360,5948,1,153.1,LOT,0,Parking Lot
4361,5949,0,156.2,LOT,0,Parking Lot
4362,5949,1,156.3,LOT,0,Parking Lot
4363,5952,0,281.8,LOT,0,Parking Lot
4364,5952,1,281.9,LOT,0,Parking Lot
4365,5958,0,325.1,LOT,0,Parking Lot
4366,5958,1,325.2,LOT,0,Parking Lot
4367,5974,0,168.4,LOT,0,Parking Lot
4368,5974,1,168.4,LOT,0,Parking Lot
4369,5975,0,323.0,LOT,0,Parking Lot
4370,5975,1,323.0,LOT,0,Parking Lot
4371,5976,0,283.2,LOT,0,Parking Lot
4372,5976,1,283.3,LOT,0,Parking Lot
4373,5977,0,222.0,LOT,0,Parking Lot
4374,5977,1,222.1,LOT,0,Parking Lot
4375,5978,0,289.3,LOT,0,Parking Lot
4376,5978,1,289.4,LOT,0,Parking Lot
4377,5984,0,204.1,LOT,0,Parking Lot
4378,5984,1,204.1,LOT,0,Parking Lot
4379,5994,0,316.8,LOT,0,Parking Lot
4380,5994,1,950.6,LOT,0,Parking Lot
4381,5994,0,633.7,LOT,0,Parking Lot
4382,5994,1,633.7,LOT,0,Parking Lot
4383,5994,0,950.5,LOT,0,Parking Lot
4384,5994,1,316.9,LOT,0,Parking Lot
4385,5997,0,216.7,LOT,0,Parking Lot
4386,5997,1,216.8,LOT,0,Parking Lot
4387,6004,0,229.5,LOT,0,Parking Lot
4388,6004,1,229.5,LOT,0,Parking Lot
4389,6013,0,256.0,LOT,0,Parking Lot
4390,6013,1,256.0,LOT,0,Parking Lot
4391,6020,0,391.0,LOT,0,Parking Lot
4392,6020,1,1173.1,LOT,0,Parking Lot
4393,6020,0,782.0,LOT,0,Parking Lot
4394,6020,1,782.1,LOT,0,Parking Lot
4395,6020,0,1173.1,LOT,0,Parking Lot
