SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES,NOTES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
2,1,1,2,28,28,0,3,1
3122,1,TIMED,60,53,2,NODE 3122
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3123,1,TIMED,60,59,2,NODE 3123
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3124,1,TIMED,60,54,2,NODE 3124
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3125,1,TIMED,60,35,3,NODE 3125
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3127,1,TIMED,60,28,3,NODE 3127
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
3128,1,TIMED,60,51,3,NODE 3128
1,1,1,1,6,6,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,28,28,0,3,1
3129,1,TIMED,60,6,3,NODE 3129
1,1,1,1,6,6,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,28,28,0,3,1
3130,1,TIMED,60,56,3,NODE 3130
1,1,1,1,23,23,0,0,0
2,1,1,2,12,12,0,3,1
3,1,1,3,17,17,0,3,1
3131,1,TIMED,60,58,3,NODE 3131
1,1,1,1,6,6,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,28,28,0,3,1
3132,1,TIMED,60,27,2,NODE 3132
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3133,1,TIMED,60,19,4,NODE 3133
1,1,1,1,10,10,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,16,16,0,3,1
3134,1,TIMED,60,36,2,NODE 3134
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3135,1,TIMED,60,38,2,NODE 3135
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3136,1,TIMED,60,21,2,NODE 3136
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3137,1,TIMED,60,46,2,NODE 3137
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3138,1,TIMED,60,37,3,NODE 3138
1,1,1,1,5,5,0,0,0
2,1,1,2,20,20,0,3,1
3,1,1,3,27,27,0,3,1
3139,1,TIMED,60,17,2,NODE 3139
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3141,1,TIMED,60,28,2,NODE 3141
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3142,1,TIMED,60,40,3,NODE 3142
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3145,1,TIMED,60,51,3,NODE 3145
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3146,1,TIMED,60,13,2,NODE 3146
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
3149,1,TIMED,60,43,2,NODE 3149
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3155,1,TIMED,60,19,3,NODE 3155
1,1,1,1,14,14,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,21,21,0,3,1
3158,1,TIMED,60,26,2,NODE 3158
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
3159,1,TIMED,60,39,2,NODE 3159
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3160,1,TIMED,60,53,2,NODE 3160
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3161,1,TIMED,60,3,2,NODE 3161
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3162,1,TIMED,60,39,2,NODE 3162
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3163,1,TIMED,60,31,3,NODE 3163
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
3164,1,TIMED,60,27,2,NODE 3164
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3168,1,TIMED,60,37,2,NODE 3168
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3169,1,TIMED,60,28,2,NODE 3169
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3170,1,TIMED,60,54,2,NODE 3170
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3171,1,TIMED,60,43,2,NODE 3171
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3172,1,TIMED,60,51,2,NODE 3172
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3174,1,TIMED,60,23,2,NODE 3174
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3176,1,TIMED,60,50,2,NODE 3176
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3179,1,TIMED,60,18,2,NODE 3179
1,1,1,1,23,23,0,3,1
2,1,1,2,29,29,0,3,1
3180,1,TIMED,60,47,2,NODE 3180
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3183,1,TIMED,60,35,2,NODE 3183
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3184,1,TIMED,60,48,2,NODE 3184
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
3189,1,TIMED,60,45,3,NODE 3189
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3190,1,TIMED,60,40,3,NODE 3190
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3199,1,TIMED,60,54,3,NODE 3199
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3200,1,TIMED,60,19,3,NODE 3200
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3201,1,TIMED,60,10,3,NODE 3201
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3204,1,TIMED,60,30,3,NODE 3204
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3216,1,TIMED,60,4,3,NODE 3216
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
3,1,1,3,16,16,0,3,1
3217,1,TIMED,60,12,3,NODE 3217
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3218,1,TIMED,60,3,3,NODE 3218
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3229,1,TIMED,60,20,2,NODE 3229
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3231,1,TIMED,60,56,2,NODE 3231
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
3236,1,TIMED,60,35,2,NODE 3236
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3238,1,TIMED,60,26,2,NODE 3238
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3241,1,TIMED,60,14,2,NODE 3241
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3242,1,TIMED,60,2,2,NODE 3242
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3244,1,TIMED,60,18,2,NODE 3244
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3245,1,TIMED,61,51,3,NODE 3245
1,1,1,1,22,22,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,22,22,0,3,1
3247,1,TIMED,60,9,2,NODE 3247
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3248,1,TIMED,60,1,2,NODE 3248
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3249,1,TIMED,60,4,2,NODE 3249
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3252,1,TIMED,60,40,2,NODE 3252
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3260,1,TIMED,60,12,2,NODE 3260
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3267,1,TIMED,60,5,3,NODE 3267
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3272,1,TIMED,60,5,3,NODE 3272
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3273,1,TIMED,60,27,3,NODE 3273
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3279,1,TIMED,60,27,4,NODE 3279
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
3286,1,TIMED,60,9,3,NODE 3286
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3289,1,TIMED,60,52,2,NODE 3289
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3291,1,TIMED,60,42,2,NODE 3291
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3293,1,TIMED,60,13,2,NODE 3293
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3295,1,TIMED,60,44,3,NODE 3295
1,1,1,1,6,6,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,31,31,0,3,1
3298,1,TIMED,60,7,3,NODE 3298
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3299,1,TIMED,60,29,2,NODE 3299
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3309,1,TIMED,60,33,2,NODE 3309
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3312,1,TIMED,60,30,6,NODE 3312
1,1,1,1,5,5,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,5,5,0,0,0
4,1,1,4,10,10,0,3,1
5,1,1,5,5,5,0,0,0
6,1,1,6,13,13,0,3,1
3313,1,TIMED,60,33,2,NODE 3313
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3317,1,TIMED,60,11,3,NODE 3317
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3318,1,TIMED,60,44,2,NODE 3318
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3320,1,TIMED,60,54,2,NODE 3320
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3322,1,TIMED,60,3,2,NODE 3322
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3323,1,TIMED,60,56,4,NODE 3323
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3325,1,TIMED,60,58,3,NODE 3325
1,1,1,1,10,10,0,0,0
2,1,1,2,32,32,0,3,1
3,1,1,3,10,10,0,3,1
3326,1,TIMED,60,19,3,NODE 3326
1,1,1,1,17,17,0,3,1
2,1,1,2,9,9,0,0,0
3,1,1,3,26,26,0,3,1
3347,1,TIMED,60,30,2,NODE 3347
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3353,1,TIMED,60,21,2,NODE 3353
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3356,1,TIMED,60,27,3,NODE 3356
1,1,1,1,10,10,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,16,16,0,3,1
3361,1,TIMED,60,52,3,NODE 3361
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3363,1,TIMED,60,0,2,NODE 3363
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3364,1,TIMED,60,17,3,NODE 3364
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3367,1,TIMED,60,25,3,NODE 3367
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3370,1,TIMED,60,34,2,NODE 3370
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3371,1,TIMED,60,24,3,NODE 3371
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3376,1,TIMED,60,17,2,NODE 3376
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3378,1,TIMED,60,45,3,NODE 3378
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3381,1,TIMED,60,52,3,NODE 3381
1,1,1,1,7,7,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,30,30,0,3,1
3384,1,TIMED,60,9,3,NODE 3384
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3385,1,TIMED,60,41,3,NODE 3385
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3387,1,TIMED,60,20,2,NODE 3387
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
3388,1,TIMED,60,57,2,NODE 3388
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3389,1,TIMED,60,2,3,NODE 3389
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,21,21,0,3,1
3393,1,TIMED,60,32,2,NODE 3393
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3395,1,TIMED,60,9,3,NODE 3395
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
3400,1,TIMED,60,34,3,NODE 3400
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3404,1,TIMED,60,57,2,NODE 3404
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
3406,1,TIMED,60,33,3,NODE 3406
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3409,1,TIMED,60,14,3,NODE 3409
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3410,1,TIMED,60,26,3,NODE 3410
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3413,1,TIMED,60,39,2,NODE 3413
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3415,1,TIMED,60,52,2,NODE 3415
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3416,1,TIMED,60,13,2,NODE 3416
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3418,1,TIMED,60,42,2,NODE 3418
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3420,1,TIMED,60,4,2,NODE 3420
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3421,1,TIMED,60,47,2,NODE 3421
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3423,1,TIMED,60,46,3,NODE 3423
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3431,1,TIMED,60,44,3,NODE 3431
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3433,1,TIMED,60,49,3,NODE 3433
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
3434,1,TIMED,60,0,3,NODE 3434
1,1,1,1,14,14,0,3,1
2,1,1,2,19,19,0,0,0
3,1,1,3,19,19,0,3,1
3435,1,TIMED,60,7,3,NODE 3435
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3436,1,TIMED,60,27,2,NODE 3436
1,1,1,1,39,39,0,3,1
2,1,1,2,13,13,0,3,1
3438,1,TIMED,60,36,2,NODE 3438
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3439,1,TIMED,60,2,2,NODE 3439
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3441,1,TIMED,60,19,2,NODE 3441
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3443,1,TIMED,60,53,3,NODE 3443
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3444,1,TIMED,60,28,2,NODE 3444
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3445,1,TIMED,60,24,3,NODE 3445
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3450,1,TIMED,60,26,2,NODE 3450
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3451,1,TIMED,60,9,3,NODE 3451
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3453,1,TIMED,60,40,2,NODE 3453
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3454,1,TIMED,60,16,3,NODE 3454
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3458,1,TIMED,60,15,2,NODE 3458
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3459,1,TIMED,60,35,2,NODE 3459
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3460,1,TIMED,60,45,2,NODE 3460
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3461,1,TIMED,60,50,2,NODE 3461
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3462,1,TIMED,60,10,2,NODE 3462
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3463,1,TIMED,60,21,2,NODE 3463
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3464,1,TIMED,60,42,3,NODE 3464
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3466,1,TIMED,60,33,2,NODE 3466
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3467,1,TIMED,60,22,3,NODE 3467
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3468,1,TIMED,60,1,2,NODE 3468
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3474,1,TIMED,60,44,2,NODE 3474
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3479,1,TIMED,60,4,2,NODE 3479
1,1,1,1,28,28,0,0,0
2,1,1,2,28,28,0,3,1
3480,1,TIMED,60,56,3,NODE 3480
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3482,1,TIMED,60,46,3,NODE 3482
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3485,1,TIMED,60,34,3,NODE 3485
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3489,1,TIMED,60,56,3,NODE 3489
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3493,1,TIMED,60,54,3,NODE 3493
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3494,1,TIMED,60,40,2,NODE 3494
1,1,1,1,8,8,0,3,1
2,1,1,2,44,44,0,3,1
3496,1,TIMED,60,21,4,NODE 3496
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
3497,1,TIMED,60,43,2,NODE 3497
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3498,1,TIMED,60,20,3,NODE 3498
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3499,1,TIMED,60,13,3,NODE 3499
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3501,1,TIMED,60,20,3,NODE 3501
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3502,1,TIMED,60,48,3,NODE 3502
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3506,1,TIMED,60,33,4,NODE 3506
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3508,1,TIMED,60,9,3,NODE 3508
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3519,1,TIMED,60,13,3,NODE 3519
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3523,1,TIMED,60,7,3,NODE 3523
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3525,1,TIMED,60,58,4,NODE 3525
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3529,1,TIMED,60,25,2,NODE 3529
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3532,1,TIMED,60,9,4,NODE 3532
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3534,1,TIMED,60,38,3,NODE 3534
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3539,1,TIMED,60,47,2,NODE 3539
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3542,1,TIMED,60,9,3,NODE 3542
1,1,1,1,8,8,0,3,1
2,1,1,2,32,32,0,3,1
3,1,1,3,8,8,0,3,1
3546,1,TIMED,60,13,3,NODE 3546
1,1,1,1,15,15,0,0,0
2,1,1,2,32,32,0,3,1
3,1,1,3,5,5,0,3,1
3548,1,TIMED,60,27,3,NODE 3548
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3554,1,TIMED,60,45,3,NODE 3554
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3555,1,TIMED,60,2,3,NODE 3555
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3556,1,TIMED,60,27,3,NODE 3556
1,1,1,1,10,10,0,3,1
2,1,1,2,21,21,0,0,0
3,1,1,3,21,21,0,3,1
3557,1,TIMED,60,2,3,NODE 3557
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3560,1,TIMED,60,24,3,NODE 3560
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3562,1,TIMED,60,23,3,NODE 3562
1,1,1,1,17,17,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,17,17,0,3,1
3565,1,TIMED,60,33,4,NODE 3565
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3566,1,TIMED,60,44,3,NODE 3566
1,1,1,1,6,6,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,35,35,0,3,1
3567,1,TIMED,60,24,4,NODE 3567
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
3568,1,TIMED,60,52,2,NODE 3568
1,1,1,1,36,36,0,3,1
2,1,1,2,16,16,0,3,1
3572,1,TIMED,60,2,3,NODE 3572
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3575,1,TIMED,60,17,4,NODE 3575
1,1,1,1,15,15,0,0,0
2,1,1,2,7,7,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,15,15,0,3,1
3576,1,TIMED,60,53,3,NODE 3576
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
3578,1,TIMED,60,11,3,NODE 3578
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3580,1,TIMED,60,55,2,NODE 3580
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3581,1,TIMED,60,16,2,NODE 3581
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3583,1,TIMED,60,56,3,NODE 3583
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3586,1,TIMED,60,52,3,NODE 3586
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3587,1,TIMED,60,26,4,NODE 3587
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
3588,1,TIMED,60,40,2,NODE 3588
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3595,1,TIMED,60,7,3,NODE 3595
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3598,1,TIMED,60,53,2,NODE 3598
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3601,1,TIMED,60,54,3,NODE 3601
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3606,1,TIMED,60,28,2,NODE 3606
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3609,1,TIMED,60,55,2,NODE 3609
1,1,1,1,27,27,0,3,1
2,1,1,2,25,25,0,3,1
3630,1,TIMED,60,3,3,NODE 3630
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3631,1,TIMED,60,17,3,NODE 3631
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3634,1,TIMED,60,56,2,NODE 3634
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3637,1,TIMED,60,10,2,NODE 3637
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3641,1,TIMED,60,3,4,NODE 3641
1,1,1,1,9,9,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,18,18,0,0,0
4,1,1,4,17,17,0,3,1
3642,1,TIMED,60,5,4,NODE 3642
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
3646,1,TIMED,60,40,3,NODE 3646
1,1,1,1,12,12,0,0,0
2,1,1,2,12,12,0,3,1
3,1,1,3,28,28,0,3,1
3647,1,TIMED,60,41,2,NODE 3647
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
