trip_ID,O,D,trip_start,distance,travel_time,mode,passengers
9165,107,251,63,33890,449.0,1,1
9166,107,251,64,33890,449.0,1,1
9167,107,251,200,33890,449.0,1,1
9168,107,251,3,33890,449.0,1,1
9169,107,251,52,33890,449.0,1,1
9170,107,251,31,33890,449.0,1,1
9171,107,251,421,33890,549.0,1,1
9172,107,251,544,33890,549.0,1,1
9173,107,251,474,33890,549.0,1,1
9174,107,251,474,33890,549.0,2,4
9175,107,251,386,33890,549.0,1,1
9176,107,251,552,33890,549.0,1,1
9177,107,251,402,33890,549.0,1,1
9178,107,251,306,33890,549.0,1,1
9179,107,251,478,33890,549.0,1,1
9180,107,251,443,33890,549.0,1,1
9181,107,251,507,33890,549.0,1,1
9182,107,251,413,33890,549.0,1,1
9183,107,251,364,33890,549.0,1,1
9184,107,251,591,33890,549.0,1,1
9185,107,251,564,33890,549.0,1,1
9186,107,251,514,33890,549.0,1,1
9187,107,251,434,33890,549.0,1,1
9188,107,251,569,33890,549.0,1,1
9189,107,251,496,33890,549.0,1,1
9190,107,251,340,33890,549.0,1,1
9191,107,251,368,33890,549.0,1,1
9192,107,251,404,33890,549.0,1,1
9193,107,251,481,33890,549.0,1,1
9194,107,251,571,33890,549.0,1,1
9195,107,251,344,33890,549.0,1,1
9196,107,251,395,33890,549.0,1,1
9197,107,251,400,33890,549.0,1,1
9198,107,251,305,33890,549.0,1,1
9199,107,251,312,33890,549.0,1,1
9200,107,251,446,33890,549.0,1,1
9201,107,251,562,33890,549.0,1,1
9202,107,251,585,33890,549.0,2,3
9203,107,251,431,33890,549.0,1,1
9204,107,251,422,33890,549.0,1,1
9205,107,251,545,33890,549.0,2,2
9206,107,251,583,33890,549.0,1,1
9207,107,251,546,33890,549.0,1,1
9208,107,251,578,33890,549.0,1,1
9209,107,251,561,33890,549.0,1,1
9210,107,251,385,33890,549.0,1,1
9211,107,251,422,33890,549.0,1,1
9212,107,251,405,33890,549.0,1,1
9213,107,251,371,33890,549.0,1,1
9214,107,251,597,33890,549.0,1,1
9215,107,251,540,33890,549.0,1,1
9216,107,251,518,33890,549.0,1,1
9217,107,251,462,33890,549.0,1,1
9218,107,251,412,33890,549.0,1,1
9219,107,251,396,33890,549.0,1,1
9220,107,251,482,33890,549.0,1,1
9221,107,251,505,33890,549.0,1,1
9222,107,251,319,33890,549.0,1,1
9223,107,251,697,33890,594.0,1,1
9224,107,251,729,33890,594.0,1,1
9225,107,251,716,33890,594.0,1,1
9226,107,251,626,33890,594.0,1,1
9227,107,251,787,33890,594.0,1,1
9228,107,251,832,33890,594.0,1,1
9229,107,251,849,33890,594.0,1,1
9230,107,251,627,33890,594.0,1,1
9231,107,251,656,33890,594.0,1,1
9232,107,251,689,33890,594.0,1,1
9233,107,251,645,33890,594.0,1,1
9234,107,251,765,33890,594.0,2,4
9235,107,251,873,33890,594.0,1,1
9236,107,251,635,33890,594.0,1,1
9237,107,251,810,33890,594.0,1,1
9238,107,251,736,33890,594.0,1,1
9239,107,251,836,33890,594.0,1,1
9240,107,251,655,33890,594.0,1,1
9241,107,251,845,33890,594.0,1,1
9242,107,251,727,33890,594.0,1,1
9243,107,251,895,33890,594.0,1,1
9244,107,251,676,33890,594.0,1,1
9245,107,251,613,33890,594.0,1,1
9246,107,251,654,33890,594.0,1,1
9247,107,251,624,33890,594.0,1,1
9248,107,251,667,33890,594.0,1,1
9249,107,251,894,33890,594.0,1,1
9250,107,251,689,33890,594.0,1,1
9251,107,251,858,33890,594.0,1,1
9252,107,251,667,33890,594.0,1,1
9253,107,251,884,33890,594.0,1,1
9254,107,251,662,33890,594.0,1,1
9255,107,251,689,33890,594.0,1,1
9256,107,251,823,33890,594.0,1,1
9257,107,251,696,33890,594.0,1,1
9258,107,251,671,33890,594.0,1,1
9259,107,251,668,33890,594.0,1,1
9260,107,251,804,33890,594.0,2,2
9261,107,251,831,33890,594.0,1,1
9262,107,251,613,33890,594.0,1,1
9263,107,251,811,33890,594.0,1,1
9264,107,251,811,33890,594.0,1,1
9265,107,251,806,33890,594.0,1,1
9266,107,251,856,33890,594.0,1,1
9267,107,251,692,33890,594.0,2,1
9268,107,251,855,33890,594.0,1,1
9269,107,251,637,33890,594.0,1,1
9270,107,251,781,33890,594.0,1,1
9271,107,251,773,33890,594.0,1,1
9272,107,251,676,33890,594.0,1,1
9273,107,251,672,33890,594.0,1,1
9274,107,251,810,33890,594.0,1,1
9275,107,251,998,33890,695.0,1,1
9276,107,251,1057,33890,695.0,1,1
9277,107,251,1178,33890,695.0,1,1
9278,107,251,1011,33890,695.0,1,1
9279,107,251,908,33890,695.0,1,1
9280,107,251,951,33890,695.0,1,1
9281,107,251,1134,33890,695.0,1,1
9282,107,251,1189,33890,695.0,1,1
9283,107,251,918,33890,695.0,1,1
9284,107,251,1166,33890,695.0,1,1
9285,107,251,987,33890,695.0,2,3
9286,107,251,1008,33890,695.0,1,1
9287,107,251,1076,33890,695.0,1,1
9288,107,251,1101,33890,695.0,1,1
9289,107,251,1059,33890,695.0,1,1
9290,107,251,1093,33890,695.0,1,1
9291,107,251,1056,33890,695.0,1,1
9292,107,251,1191,33890,695.0,1,1
9293,107,251,970,33890,695.0,1,1
9294,107,251,964,33890,695.0,1,1
9295,107,251,957,33890,695.0,1,1
9296,107,251,1122,33890,695.0,1,1
9297,107,251,921,33890,695.0,2,3
9298,107,251,967,33890,695.0,2,2
9299,107,251,1094,33890,695.0,1,1
9300,107,251,1095,33890,695.0,1,1
9301,107,251,1133,33890,695.0,1,1
9302,107,251,1045,33890,695.0,1,1
9303,107,251,936,33890,695.0,1,1
9304,107,251,1178,33890,695.0,1,1
9305,107,251,1140,33890,695.0,1,1
9306,107,251,950,33890,695.0,1,1
9307,107,251,1192,33890,695.0,1,1
9308,107,251,959,33890,695.0,1,1
9309,107,251,1186,33890,695.0,1,1
9310,107,251,904,33890,695.0,1,1
9311,107,251,982,33890,695.0,1,1
9312,107,251,1034,33890,695.0,1,1
9313,107,251,903,33890,695.0,1,1
9314,107,251,1023,33890,695.0,2,4
9315,107,251,907,33890,695.0,1,1
9316,107,251,934,33890,695.0,1,1
9317,107,251,942,33890,695.0,1,1
9318,107,251,1026,33890,695.0,1,1
9319,107,251,1121,33890,695.0,1,1
9320,107,251,1057,33890,695.0,1,1
9321,107,251,1140,33890,695.0,1,1
9322,107,251,1053,33890,695.0,1,1
9323,107,251,1100,33890,695.0,1,1
9324,107,251,1074,33890,695.0,1,1
9325,107,251,991,33890,695.0,1,1
9326,107,251,972,33890,695.0,1,1
9327,107,251,1454,33890,743.0,1,1
9328,107,251,1440,33890,743.0,1,1
9329,107,251,1219,33890,743.0,1,1
9330,107,251,1442,33890,743.0,1,1
9331,107,251,1404,33890,743.0,1,1
9332,107,251,1383,33890,743.0,1,1
9333,107,251,1389,33890,743.0,1,1
9334,107,251,1336,33890,743.0,2,3
9335,107,251,1409,33890,743.0,1,1
9336,107,251,1337,33890,743.0,1,1
9337,107,251,1450,33890,743.0,1,1
9338,107,251,1223,33890,743.0,1,1
9339,107,251,1433,33890,743.0,1,1
9340,107,251,1412,33890,743.0,1,1
9341,107,251,1306,33890,743.0,1,1
9342,107,251,1202,33890,743.0,1,1
9343,107,251,1425,33890,743.0,1,1
9344,107,251,1400,33890,743.0,1,1
9345,107,251,1371,33890,743.0,1,1
9346,107,251,1347,33890,743.0,1,1
9347,107,251,1487,33890,743.0,1,1
9348,107,251,1436,33890,743.0,1,1
9349,107,251,1229,33890,743.0,1,1
9350,107,251,1463,33890,743.0,1,1
9351,107,251,1244,33890,743.0,1,1
9352,107,251,1360,33890,743.0,1,1
9353,107,251,1371,33890,743.0,1,1
9354,107,251,1384,33890,743.0,1,1
9355,107,251,1274,33890,743.0,1,1
9356,107,251,1410,33890,743.0,2,1
9357,107,251,1398,33890,743.0,1,1
9358,107,251,1342,33890,743.0,1,1
9359,107,251,1366,33890,743.0,1,1
9360,107,251,1467,33890,743.0,1,1
9361,107,251,1254,33890,743.0,2,2
9362,107,251,1392,33890,743.0,2,3
9363,107,251,1403,33890,743.0,1,1
9364,107,251,1251,33890,743.0,1,1
9365,107,251,1336,33890,743.0,1,1
9366,107,251,1258,33890,743.0,1,1
9367,107,251,1461,33890,743.0,1,1
9368,107,251,1339,33890,743.0,1,1
9369,107,251,1203,33890,743.0,1,1
9370,107,251,1326,33890,743.0,1,1
9371,107,251,1277,33890,743.0,1,1
9372,107,251,1307,33890,743.0,1,1
9373,107,251,1302,33890,743.0,1,1
9374,107,251,1465,33890,743.0,1,1
9375,107,251,1480,33890,743.0,1,1
9376,107,251,1438,33890,743.0,1,1
9377,107,251,1264,33890,743.0,1,1
9378,107,251,1273,33890,743.0,1,1
9379,107,251,1773,33890,872.0,1,1
9380,107,251,1564,33890,872.0,1,1
9381,107,251,1591,33890,872.0,1,1
9382,107,251,1594,33890,872.0,1,1
9383,107,251,1550,33890,872.0,1,1
9384,107,251,1791,33890,872.0,1,1
9385,107,251,1783,33890,872.0,1,1
9386,107,251,1526,33890,872.0,1,1
9387,107,251,1509,33890,872.0,1,1
9388,107,251,1524,33890,872.0,1,1
9389,107,251,1795,33890,872.0,1,1
9390,107,251,1628,33890,872.0,1,1
9391,107,251,1615,33890,872.0,1,1
9392,107,251,1711,33890,872.0,1,1
9393,107,251,1659,33890,872.0,1,1
9394,107,251,1682,33890,872.0,1,1
9395,107,251,1513,33890,872.0,1,1
9396,107,251,1638,33890,872.0,1,1
9397,107,251,1760,33890,872.0,1,1
9398,107,251,1623,33890,872.0,1,1
9399,107,251,1637,33890,872.0,1,1
9400,107,251,1639,33890,872.0,1,1
9401,107,251,1655,33890,872.0,1,1
9402,107,251,1671,33890,872.0,1,1
9403,107,251,1572,33890,872.0,1,1
9404,107,251,1571,33890,872.0,1,1
9405,107,251,1596,33890,872.0,1,1
9406,107,251,1677,33890,872.0,1,1
9407,107,251,1527,33890,872.0,1,1
9408,107,251,1545,33890,872.0,1,1
9409,107,251,1727,33890,872.0,1,1
9410,107,251,1610,33890,872.0,1,1
9411,107,251,1785,33890,872.0,1,1
9412,107,251,1759,33890,872.0,1,1
9413,107,251,1700,33890,872.0,1,1
9414,107,251,1698,33890,872.0,1,1
9415,107,251,1626,33890,872.0,1,1
9416,107,251,1593,33890,872.0,1,1
9417,107,251,1550,33890,872.0,1,1
9418,107,251,1578,33890,872.0,1,1
9419,107,251,1542,33890,872.0,1,1
9420,107,251,1624,33890,872.0,1,1
9421,107,251,1690,33890,872.0,1,1
9422,107,251,1799,33890,872.0,1,1
9423,107,251,1528,33890,872.0,1,1
9424,107,251,1551,33890,872.0,1,1
9425,107,251,1729,33890,872.0,2,3
9426,107,251,1689,33890,872.0,1,1
9427,107,251,1598,33890,872.0,1,1
9428,107,251,1694,33890,872.0,1,1
9429,107,251,1539,33890,872.0,1,1
9430,107,251,1542,33890,872.0,1,1
9431,107,181,508,22747,367.0,1,1
9432,107,181,1686,22747,367.0,1,1
9433,107,184,63,23817,407.0,1,1
9434,107,184,33,23817,407.0,1,1
9435,107,184,217,23817,407.0,1,1
9436,107,184,298,23817,407.0,1,1
9437,107,184,446,23817,406.0,1,1
9438,107,184,423,23817,406.0,1,1
9439,107,184,375,23817,406.0,1,1
9440,107,184,357,23817,406.0,1,1
9441,107,184,761,23817,438.0,1,1
9442,107,184,648,23817,438.0,1,1
9443,107,184,605,23817,438.0,1,1
9444,107,184,869,23817,438.0,1,1
9445,107,184,1007,23817,445.0,1,1
9446,107,184,1184,23817,445.0,1,1
9447,107,184,1086,23817,445.0,1,1
9448,107,184,934,23817,445.0,1,1
9449,107,184,1452,23817,473.0,1,1
9450,107,184,1210,23817,473.0,1,1
9451,107,184,1495,23817,473.0,2,2
9452,107,184,1462,23817,473.0,1,1
9453,107,184,1607,23817,459.0,1,1
9454,107,184,1597,23817,459.0,1,1
9455,107,184,1527,23817,459.0,1,1
9456,107,184,1591,23817,459.0,1,1
9457,107,205,149,13212,170.0,1,1
9458,107,205,186,13212,170.0,1,1
9459,107,205,199,13212,170.0,1,1
9460,107,205,44,13212,170.0,1,1
9461,107,205,235,13212,170.0,2,3
9462,107,205,106,13212,170.0,1,1
9463,107,205,141,13212,170.0,1,1
9464,107,205,144,13212,170.0,1,1
9465,107,205,400,13212,171.0,1,1
9466,107,205,541,13212,171.0,1,1
9467,107,205,385,13212,171.0,1,1
9468,107,205,582,13212,171.0,1,1
9469,107,205,509,13212,171.0,1,1
9470,107,205,404,13212,171.0,1,1
9471,107,205,594,13212,171.0,1,1
9472,107,205,363,13212,171.0,1,1
9473,107,205,680,13212,170.0,1,1
9474,107,205,891,13212,170.0,1,1
9475,107,205,825,13212,170.0,1,1
9476,107,205,899,13212,170.0,1,1
9477,107,205,898,13212,170.0,1,1
9478,107,205,841,13212,170.0,1,1
9479,107,205,747,13212,170.0,1,1
9480,107,205,787,13212,170.0,1,1
9481,107,205,970,13212,170.0,1,1
9482,107,205,1183,13212,170.0,1,1
9483,107,205,921,13212,170.0,1,1
9484,107,205,1013,13212,170.0,1,1
9485,107,205,1077,13212,170.0,1,1
9486,107,205,975,13212,170.0,1,1
9487,107,205,1166,13212,170.0,1,1
9488,107,205,1180,13212,170.0,1,1
9489,107,205,1333,13212,173.0,1,1
9490,107,205,1406,13212,173.0,1,1
9491,107,205,1490,13212,173.0,1,1
9492,107,205,1436,13212,173.0,1,1
9493,107,205,1431,13212,173.0,1,1
9494,107,205,1384,13212,173.0,1,1
9495,107,205,1201,13212,173.0,2,4
9496,107,205,1458,13212,173.0,1,1
9497,107,205,1730,13212,183.0,1,1
9498,107,205,1646,13212,183.0,1,1
9499,107,205,1794,13212,183.0,1,1
9500,107,205,1668,13212,183.0,1,1
9501,107,205,1710,13212,183.0,1,1
9502,107,205,1736,13212,183.0,1,1
9503,107,205,1680,13212,183.0,2,3
9504,107,205,1696,13212,183.0,1,1
9505,107,140,141,11980,156.0,1,1
9506,107,140,293,11980,156.0,1,1
9507,107,140,147,11980,156.0,1,1
9508,107,140,254,11980,156.0,1,1
9509,107,140,84,11980,156.0,1,1
9510,107,140,194,11980,156.0,1,1
9511,107,140,180,11980,156.0,1,1
9512,107,140,220,11980,156.0,1,1
9513,107,140,21,11980,156.0,1,1
9514,107,140,554,11980,157.0,1,1
9515,107,140,331,11980,157.0,1,1
9516,107,140,506,11980,157.0,1,1
9517,107,140,410,11980,157.0,1,1
9518,107,140,569,11980,157.0,1,1
9519,107,140,420,11980,157.0,1,1
9520,107,140,336,11980,157.0,1,1
9521,107,140,551,11980,157.0,1,1
9522,107,140,493,11980,157.0,1,1
9523,107,140,874,11980,156.0,1,1
9524,107,140,843,11980,156.0,1,1
9525,107,140,858,11980,156.0,1,1
9526,107,140,763,11980,156.0,1,1
9527,107,140,622,11980,156.0,1,1
9528,107,140,880,11980,156.0,1,1
9529,107,140,769,11980,156.0,1,1
9530,107,140,626,11980,156.0,1,1
9531,107,140,691,11980,156.0,1,1
9532,107,140,977,11980,156.0,1,1
9533,107,140,1066,11980,156.0,1,1
9534,107,140,1022,11980,156.0,1,1
9535,107,140,1085,11980,156.0,1,1
9536,107,140,1097,11980,156.0,1,1
9537,107,140,1084,11980,156.0,1,1
9538,107,140,921,11980,156.0,1,1
9539,107,140,1036,11980,156.0,1,1
9540,107,140,979,11980,156.0,1,1
9541,107,140,1237,11980,159.0,1,1
9542,107,140,1270,11980,159.0,1,1
9543,107,140,1421,11980,159.0,1,1
9544,107,140,1258,11980,159.0,1,1
9545,107,140,1270,11980,159.0,1,1
9546,107,140,1239,11980,159.0,1,1
9547,107,140,1244,11980,159.0,1,1
9548,107,140,1234,11980,159.0,1,1
9549,107,140,1223,11980,159.0,1,1
9550,107,140,1664,11980,168.0,1,1
9551,107,140,1749,11980,168.0,1,1
9552,107,140,1693,11980,168.0,1,1
9553,107,140,1514,11980,168.0,1,1
9554,107,140,1514,11980,168.0,1,1
9555,107,140,1757,11980,168.0,1,1
9556,107,140,1747,11980,168.0,1,1
9557,107,140,1585,11980,168.0,1,1
9558,107,140,1567,11980,168.0,1,1
9559,107,208,161,11464,188.0,1,1
9560,107,208,191,11464,188.0,1,1
9561,107,208,245,11464,188.0,1,1
9562,107,208,285,11464,188.0,1,1
9563,107,208,245,11464,188.0,1,1
9564,107,208,21,11464,188.0,1,1
9565,107,208,70,11464,188.0,1,1
9566,107,208,118,11464,188.0,1,1
9567,107,208,245,11464,188.0,1,1
9568,107,208,47,11464,188.0,1,1
9569,107,208,203,11464,188.0,1,1
9570,107,208,184,11464,188.0,1,1
9571,107,208,185,11464,188.0,1,1
9572,107,208,141,11464,188.0,1,1
9573,107,208,278,11464,188.0,1,1
9574,107,208,270,11464,188.0,1,1
9575,107,208,296,11464,188.0,1,1
9576,107,208,188,11464,188.0,1,1
9577,107,208,69,11464,188.0,1,1
9578,107,208,150,11464,188.0,1,1
9579,107,208,253,11464,188.0,1,1
9580,107,208,93,11464,188.0,1,1
9581,107,208,142,11464,188.0,1,1
9582,107,208,300,11464,188.0,1,1
9583,107,208,49,11464,188.0,1,1
9584,107,208,271,11464,188.0,1,1
9585,107,208,243,11464,188.0,1,1
9586,107,208,18,11464,188.0,1,1
9587,107,208,228,11464,188.0,1,1
9588,107,208,7,11464,188.0,1,1
9589,107,208,298,11464,188.0,1,1
9590,107,208,156,11464,188.0,1,1
9591,107,208,166,11464,188.0,1,1
9592,107,208,53,11464,188.0,2,2
9593,107,208,149,11464,188.0,1,1
9594,107,208,208,11464,188.0,1,1
9595,107,208,91,11464,188.0,1,1
9596,107,208,43,11464,188.0,1,1
9597,107,208,179,11464,188.0,1,1
9598,107,208,170,11464,188.0,1,1
9599,107,208,270,11464,188.0,1,1
9600,107,208,80,11464,188.0,1,1
9601,107,208,184,11464,188.0,1,1
9602,107,208,33,11464,188.0,1,1
9603,107,208,242,11464,188.0,1,1
9604,107,208,197,11464,188.0,1,1
9605,107,208,289,11464,188.0,1,1
9606,107,208,279,11464,188.0,2,4
9607,107,208,226,11464,188.0,1,1
9608,107,208,231,11464,188.0,1,1
9609,107,208,139,11464,188.0,1,1
9610,107,208,170,11464,188.0,1,1
9611,107,208,203,11464,188.0,1,1
9612,107,208,223,11464,188.0,1,1
9613,107,208,217,11464,188.0,1,1
9614,107,208,345,11464,174.0,1,1
9615,107,208,492,11464,174.0,1,1
9616,107,208,550,11464,174.0,1,1
9617,107,208,329,11464,174.0,1,1
9618,107,208,453,11464,174.0,1,1
9619,107,208,368,11464,174.0,1,1
9620,107,208,443,11464,174.0,1,1
9621,107,208,550,11464,174.0,1,1
9622,107,208,591,11464,174.0,1,1
9623,107,208,363,11464,174.0,1,1
9624,107,208,441,11464,174.0,1,1
9625,107,208,596,11464,174.0,1,1
9626,107,208,494,11464,174.0,1,1
9627,107,208,347,11464,174.0,1,1
9628,107,208,423,11464,174.0,1,1
9629,107,208,446,11464,174.0,1,1
9630,107,208,372,11464,174.0,1,1
9631,107,208,371,11464,174.0,1,1
9632,107,208,379,11464,174.0,1,1
9633,107,208,402,11464,174.0,1,1
9634,107,208,404,11464,174.0,1,1
9635,107,208,488,11464,174.0,1,1
9636,107,208,583,11464,174.0,1,1
9637,107,208,542,11464,174.0,1,1
9638,107,208,352,11464,174.0,1,1
9639,107,208,497,11464,174.0,1,1
9640,107,208,364,11464,174.0,1,1
9641,107,208,449,11464,174.0,1,1
9642,107,208,540,11464,174.0,1,1
9643,107,208,505,11464,174.0,1,1
9644,107,208,325,11464,174.0,1,1
9645,107,208,376,11464,174.0,1,1
9646,107,208,585,11464,174.0,1,1
9647,107,208,582,11464,174.0,1,1
9648,107,208,590,11464,174.0,1,1
9649,107,208,541,11464,174.0,1,1
9650,107,208,542,11464,174.0,1,1
9651,107,208,494,11464,174.0,2,3
9652,107,208,470,11464,174.0,1,1
9653,107,208,441,11464,174.0,1,1
9654,107,208,382,11464,174.0,1,1
9655,107,208,513,11464,174.0,1,1
9656,107,208,320,11464,174.0,1,1
9657,107,208,322,11464,174.0,1,1
9658,107,208,546,11464,174.0,1,1
9659,107,208,463,11464,174.0,1,1
9660,107,208,333,11464,174.0,1,1
9661,107,208,454,11464,174.0,1,1
9662,107,208,322,11464,174.0,1,1
9663,107,208,422,11464,174.0,1,1
9664,107,208,522,11464,174.0,1,1
9665,107,208,403,11464,174.0,1,1
9666,107,208,586,11464,174.0,1,1
9667,107,208,537,11464,174.0,1,1
9668,107,208,474,11464,174.0,1,1
9669,107,208,647,11464,180.0,1,1
9670,107,208,872,11464,180.0,1,1
9671,107,208,882,11464,180.0,1,1
9672,107,208,719,11464,180.0,1,1
9673,107,208,616,11464,180.0,1,1
9674,107,208,859,11464,180.0,1,1
9675,107,208,850,11464,180.0,1,1
9676,107,208,639,11464,180.0,1,1
9677,107,208,757,11464,180.0,1,1
9678,107,208,799,11464,180.0,1,1
9679,107,208,713,11464,180.0,1,1
9680,107,208,744,11464,180.0,1,1
9681,107,208,880,11464,180.0,1,1
9682,107,208,672,11464,180.0,1,1
9683,107,208,869,11464,180.0,1,1
9684,107,208,688,11464,180.0,1,1
9685,107,208,889,11464,180.0,1,1
9686,107,208,863,11464,180.0,1,1
9687,107,208,767,11464,180.0,1,1
9688,107,208,869,11464,180.0,1,1
9689,107,208,706,11464,180.0,1,1
9690,107,208,722,11464,180.0,1,1
9691,107,208,687,11464,180.0,1,1
9692,107,208,634,11464,180.0,1,1
9693,107,208,646,11464,180.0,1,1
9694,107,208,784,11464,180.0,2,2
9695,107,208,897,11464,180.0,1,1
9696,107,208,628,11464,180.0,1,1
9697,107,208,621,11464,180.0,1,1
9698,107,208,618,11464,180.0,1,1
9699,107,208,823,11464,180.0,1,1
9700,107,208,720,11464,180.0,1,1
9701,107,208,691,11464,180.0,1,1
9702,107,208,783,11464,180.0,1,1
9703,107,208,853,11464,180.0,1,1
9704,107,208,738,11464,180.0,1,1
9705,107,208,760,11464,180.0,1,1
9706,107,208,691,11464,180.0,1,1
9707,107,208,711,11464,180.0,1,1
9708,107,208,880,11464,180.0,1,1
9709,107,208,888,11464,180.0,1,1
9710,107,208,857,11464,180.0,1,1
9711,107,208,657,11464,180.0,1,1
9712,107,208,882,11464,180.0,1,1
9713,107,208,714,11464,180.0,1,1
9714,107,208,844,11464,180.0,1,1
9715,107,208,628,11464,180.0,1,1
9716,107,208,671,11464,180.0,1,1
9717,107,208,818,11464,180.0,1,1
9718,107,208,852,11464,180.0,1,1
9719,107,208,758,11464,180.0,1,1
9720,107,208,835,11464,180.0,1,1
9721,107,208,771,11464,180.0,1,1
9722,107,208,795,11464,180.0,1,1
9723,107,208,844,11464,180.0,1,1
9724,107,208,1154,11464,174.0,1,1
9725,107,208,1041,11464,174.0,1,1
9726,107,208,1199,11464,174.0,1,1
9727,107,208,1009,11464,174.0,1,1
9728,107,208,1050,11464,174.0,1,1
9729,107,208,1075,11464,174.0,2,3
9730,107,208,1123,11464,174.0,1,1
9731,107,208,984,11464,174.0,1,1
9732,107,208,914,11464,174.0,1,1
9733,107,208,1150,11464,174.0,1,1
9734,107,208,930,11464,174.0,1,1
9735,107,208,1198,11464,174.0,1,1
9736,107,208,920,11464,174.0,1,1
9737,107,208,1044,11464,174.0,1,1
9738,107,208,1120,11464,174.0,1,1
9739,107,208,920,11464,174.0,1,1
9740,107,208,1063,11464,174.0,1,1
9741,107,208,1170,11464,174.0,1,1
9742,107,208,1087,11464,174.0,1,1
9743,107,208,983,11464,174.0,1,1
9744,107,208,1119,11464,174.0,1,1
9745,107,208,920,11464,174.0,1,1
9746,107,208,1168,11464,174.0,1,1
9747,107,208,932,11464,174.0,1,1
9748,107,208,1091,11464,174.0,1,1
9749,107,208,1170,11464,174.0,1,1
9750,107,208,1076,11464,174.0,1,1
9751,107,208,1047,11464,174.0,1,1
9752,107,208,1091,11464,174.0,1,1
9753,107,208,1184,11464,174.0,1,1
9754,107,208,1190,11464,174.0,1,1
9755,107,208,983,11464,174.0,1,1
9756,107,208,924,11464,174.0,1,1
9757,107,208,1022,11464,174.0,1,1
9758,107,208,966,11464,174.0,1,1
9759,107,208,1071,11464,174.0,1,1
9760,107,208,980,11464,174.0,1,1
9761,107,208,972,11464,174.0,1,1
9762,107,208,909,11464,174.0,1,1
9763,107,208,995,11464,174.0,1,1
9764,107,208,918,11464,174.0,1,1
9765,107,208,972,11464,174.0,1,1
9766,107,208,1088,11464,174.0,1,1
9767,107,208,1002,11464,174.0,1,1
9768,107,208,967,11464,174.0,1,1
9769,107,208,990,11464,174.0,1,1
9770,107,208,1088,11464,174.0,1,1
9771,107,208,917,11464,174.0,1,1
9772,107,208,922,11464,174.0,1,1
9773,107,208,928,11464,174.0,1,1
9774,107,208,1077,11464,174.0,1,1
9775,107,208,1094,11464,174.0,1,1
9776,107,208,1184,11464,174.0,1,1
9777,107,208,1139,11464,174.0,1,1
9778,107,208,1199,11464,174.0,1,1
9779,107,208,1223,11464,203.0,1,1
9780,107,208,1343,11464,203.0,1,1
9781,107,208,1399,11464,203.0,1,1
9782,107,208,1446,11464,203.0,1,1
9783,107,208,1298,11464,203.0,1,1
9784,107,208,1232,11464,203.0,1,1
9785,107,208,1383,11464,203.0,1,1
9786,107,208,1422,11464,203.0,1,1
9787,107,208,1230,11464,203.0,1,1
9788,107,208,1231,11464,203.0,1,1
9789,107,208,1444,11464,203.0,1,1
9790,107,208,1489,11464,203.0,1,1
9791,107,208,1344,11464,203.0,1,1
9792,107,208,1458,11464,203.0,1,1
9793,107,208,1207,11464,203.0,1,1
9794,107,208,1398,11464,203.0,1,1
9795,107,208,1404,11464,203.0,1,1
9796,107,208,1326,11464,203.0,1,1
9797,107,208,1211,11464,203.0,1,1
9798,107,208,1341,11464,203.0,1,1
9799,107,208,1421,11464,203.0,1,1
9800,107,208,1351,11464,203.0,1,1
9801,107,208,1336,11464,203.0,1,1
9802,107,208,1268,11464,203.0,1,1
9803,107,208,1275,11464,203.0,1,1
9804,107,208,1455,11464,203.0,1,1
9805,107,208,1474,11464,203.0,1,1
9806,107,208,1362,11464,203.0,1,1
9807,107,208,1283,11464,203.0,1,1
9808,107,208,1345,11464,203.0,1,1
9809,107,208,1462,11464,203.0,1,1
9810,107,208,1284,11464,203.0,1,1
9811,107,208,1421,11464,203.0,1,1
9812,107,208,1390,11464,203.0,1,1
9813,107,208,1295,11464,203.0,1,1
9814,107,208,1241,11464,203.0,1,1
9815,107,208,1218,11464,203.0,1,1
9816,107,208,1262,11464,203.0,1,1
9817,107,208,1273,11464,203.0,1,1
9818,107,208,1225,11464,203.0,1,1
9819,107,208,1211,11464,203.0,1,1
9820,107,208,1359,11464,203.0,1,1
9821,107,208,1239,11464,203.0,1,1
9822,107,208,1279,11464,203.0,1,1
9823,107,208,1313,11464,203.0,2,3
9824,107,208,1498,11464,203.0,1,1
9825,107,208,1203,11464,203.0,1,1
9826,107,208,1428,11464,203.0,1,1
9827,107,208,1328,11464,203.0,1,1
9828,107,208,1432,11464,203.0,1,1
9829,107,208,1311,11464,203.0,1,1
9830,107,208,1245,11464,203.0,1,1
9831,107,208,1263,11464,203.0,1,1
9832,107,208,1369,11464,203.0,1,1
9833,107,208,1444,11464,203.0,1,1
9834,107,208,1552,11464,210.0,1,1
9835,107,208,1666,11464,210.0,1,1
9836,107,208,1733,11464,210.0,1,1
9837,107,208,1571,11464,210.0,1,1
9838,107,208,1501,11464,210.0,1,1
9839,107,208,1774,11464,210.0,1,1
9840,107,208,1648,11464,210.0,1,1
9841,107,208,1631,11464,210.0,1,1
9842,107,208,1527,11464,210.0,1,1
9843,107,208,1730,11464,210.0,1,1
9844,107,208,1685,11464,210.0,1,1
9845,107,208,1747,11464,210.0,1,1
9846,107,208,1650,11464,210.0,1,1
9847,107,208,1750,11464,210.0,1,1
