NODE,X_COORD,Y_COORD,Z_COORD
3680,785888.9,3314665.1,0
3681,785856.1,3314653.5,0
3682,785762.1,3314324.9,0
3683,786196.2,3313811.3,0
3684,786068.2,3313955.2,0
3685,786107.6,3314754.3,0
3686,786063.6,3314644.9,0
3687,786301.7,3314741.1,0
3688,786309.2,3314763.5,0
3689,785174.7,3316410.6,0
3690,786032.3,3316732.6,0
3691,785962.4,3315352.2,0
3692,785816.6,3315522.3,0
3693,786017,3316373.3,0
3694,785987.2,3315609.2,0
3695,785700.1,3315516.7,0
3696,785523.9,3315652.3,0
3697,786337.6,3316372.8,0
3698,787236.9,3314311.4,0
3699,787528,3314173.5,0
3700,787554.3,3314228,0
3701,787379.7,3314308.6,0
3702,787705.7,3314158.4,0
3703,787671.6,3314089.9,0
3704,787942.9,3313916.8,0
3705,788219.7,3313752.1,0
3706,787941.3,3313747.7,0
3707,787984.4,3313997,0
3708,787667.9,3314176.8,0
3709,788125,3313915.4,0
3710,789791.5,3312648.1,0
3711,790067.1,3312489.3,0
3712,790312.6,3312586.1,0
3713,789918.6,3312678.7,0
3714,788987.8,3313184.2,0
3715,789255.6,3313005.3,0
3716,789385.6,3313040.2,0
3717,789523.6,3312826.6,0
3718,789652.1,3312859.5,0
3719,784672.6,3315942.5,0
3720,790711,3312473,0
3721,790725.3,3312496.6,0
3722,790530.1,3312555.9,0
3723,790318,3312481.7,0
3724,791019.5,3312133.9,0
3725,791229.5,3311897.8,0
3726,791161.3,3312024.6,0
3727,788864.8,3314542.6,0
3728,788359.1,3315462.1,0
3729,789834.4,3313480.6,0
3730,789838.3,3313946.7,0
3731,790218.7,3313789.5,0
3732,788884.7,3315215,0
3733,789231.1,3315053.3,0
3734,789932.2,3314725.8,0
3735,789858.4,3314503.2,0
3736,788851,3313520.5,0
3737,789698.8,3313486.2,0
3738,789370.6,3314102.6,0
3739,788687,3313519.6,0
3740,775631.4,3313825.3,0
3741,790370.4,3314516.6,0
3742,790343.5,3313805.1,0
3743,790609.8,3316657,0
3744,790793.8,3316578.1,0
3745,790615.2,3316672.9,0
3746,790329.9,3316809.8,0
3747,790905.2,3316551,0
3748,787987.6,3318214.2,0
3749,788261.3,3318155.1,0
3750,788127.8,3318753.9,0
3751,788392.5,3318698.7,0
3752,786632.6,3320504.2,0
3753,786517.4,3320647.1,0
3754,788060,3319546.7,0
3755,788310.3,3319485.8,0
3756,787931.3,3320191,0
3757,788215,3320121.3,0
3758,786001.9,3322705.2,0
3759,785759.3,3319957.5,0
3760,785786.3,3320075.1,0
3761,787136.6,3323257.6,0
3762,787408.1,3323313.3,0
3763,788053.9,3323476.1,0
3764,788139.1,3323690.1,0
3765,788234.5,3323607.2,0
3766,787979.3,3323712.4,0
3767,788189.5,3323743,0
3768,788268,3318186.9,0
3769,787999.4,3318242.7,0
3770,788398.1,3318730.9,0
3771,788139.3,3318798,0
3772,786577,3323177.9,0
3773,786555.3,3323237.7,0
3774,788075.8,3323623.9,0
3775,787978.9,3323456.2,0
3776,788058.8,3323743.4,0
3777,787975.4,3323732.7,0
3778,788089,3323816.4,0
3779,786027.9,3320650.6,0
3780,785808.7,3320554.7,0
3781,786005.1,3318714.4,0
3782,785806.7,3318762.8,0
3783,786470.6,3318568.3,0
3784,786659.9,3318524.6,0
3785,786476.5,3318605.2,0
3786,786520.8,3318798,0
3787,785402.7,3318823.8,0
3788,785324,3318476,0
3789,785379.8,3318348.5,0
3790,785407.6,3318460.2,0
3791,785593.4,3318781.9,0
3792,785799.4,3318730.4,0
3793,786573.7,3319028.5,0
3794,786800,3319071.2,0
3795,786789.4,3318528.7,0
3796,787461.3,3318371.5,0
3797,787598.7,3318881.2,0
3798,787879.6,3318854.1,0
3799,786599.4,3319163,0
3800,786314.9,3319222.7,0
3801,786616.6,3319621.9,0
3802,787874.2,3318819.4,0
3803,785354.2,3318245.1,0
3804,785548.7,3318201,0
3805,786000.4,3318682.4,0
3806,785228.6,3317439.2,0
3807,786192.4,3318639,0
3808,786329.9,3318024.2,0
3809,786355.8,3318124.4,0
3810,786204.4,3318669.9,0
3811,785700.1,3319246.3,0
3812,785894.6,3319195.3,0
3813,785728.3,3319360.5,0
3814,785623.4,3319384.1,0
3815,785670.5,3319980.3,0
3816,785533.9,3319405,0
3817,785388.1,3319313.8,0
3818,785507.3,3319286.6,0
3819,785409.1,3318856.3,0
3820,785402.4,3319429.5,0
3821,785492.4,3318802.1,0
3822,785503.8,3318834.8,0
3823,785600.1,3318812.1,0
3824,785599.2,3319271.1,0
3825,785700.7,3320096.9,0
3826,786086.5,3319145.4,0
3827,786284.7,3319102.3,0
3828,786110,3319265.2,0
3829,787288.1,3318382.4,0
3830,787453,3318338.7,0
3831,787298.3,3318411.8,0
3832,787831.2,3317564.6,0
3833,786973.7,3318452.2,0
3834,787103.2,3318456.6,0
3835,787739.8,3318269.5,0
3836,787748,3318303.5,0
3837,788173.1,3317810.9,0
3838,788037.6,3317277.8,0
3839,787115,3319046.1,0
3840,787413.9,3318926.4,0
3841,787452.6,3320314.2,0
3842,787425.5,3318960.2,0
3843,787222.3,3319029.4,0
3844,787784.8,3319614,0
3845,786910.5,3319106.4,0
3846,787606.5,3318918.8,0
3847,785212,3322266.3,0
3848,785369.6,3322413.5,0
3849,716771.8,3376719.9,0
3850,716796.9,3376721.6,0
3851,786085.5,3321827.9,0
3852,786303.1,3321918.1,0
3853,785402.7,3322486.3,0
3854,785250.7,3322345.7,0
3855,786240.1,3322861.3,0
3856,786550.2,3322948,0
3857,786555.3,3321984.4,0
3858,786527.9,3322202,0
3859,786618.4,3322988,0
3860,786308.5,3322900.5,0
3861,786690.8,3323411,0
3862,786523.7,3323357.3,0
3863,786322.8,3323259.3,0
3864,786550.3,3323345.3,0
3865,785863,3320780.9,0
3866,785392.5,3321625.5,0
3867,785105.7,3322182.6,0
3868,785161.7,3322251.7,0
3869,785527.3,3322560.7,0
3870,785718.1,3322687.4,0
3871,785688.3,3322624,0
3872,785981.9,3322750.4,0
3873,785687.1,3322650.1,0
3874,785978.7,3322796.2,0
3875,785546.9,3322906.7,0
3876,785714.6,3322985.7,0
3877,785316.9,3323528.8,0
3878,785357.2,3323314.2,0
3879,785813.1,3322787.8,0
3880,785639.7,3322667.8,0
3881,785933,3322798.2,0
3882,785705.2,3323005.7,0
3883,785537.3,3322927.3,0
3884,786317.7,3323278.3,0
3885,786088.8,3323183.2,0
3886,785344.8,3322808.6,0
3887,785336.5,3322833.1,0
3888,785423.8,3322440.9,0
3889,785929.6,3322775.5,0
3890,786023.3,3322596.6,0
3891,785896,3323071.4,0
3892,786098.5,3323164.9,0
3893,785942.9,3322933.4,0
3894,785847.1,3322877.8,0
3895,786120.5,3322849.7,0
3896,786111.1,3322903.4,0
3897,786029.3,3322986.2,0
3898,785882.1,3323064.6,0
3899,785873.2,3323083.4,0
3900,785887.3,3323090.4,0
3901,785954.3,3322941.9,0
3902,786532.4,3322781.6,0
3903,786560.3,3322867.5,0
3904,787170.7,3323121.1,0
3905,787480.1,3323210.3,0
3906,787201.8,3323553.4,0
3907,787062.3,3323472,0
3908,787067.8,3323455.9,0
3909,787392.8,3323206.5,0
3910,787160.5,3323141,0
3911,787788.3,3323303.7,0
3912,787363.1,3323626,0
3913,787698.4,3323308,0
3914,786860.4,3323034.5,0
3915,786928.4,3323075.5,0
3916,786745.1,3323406.2,0
3917,787022.4,3323495.6,0
3918,786997.4,3323509.5,0
3919,787050.7,3323526.6,0
3920,787672,3323686.6,0
3921,787369,3323603.2,0
3922,789714.1,3317681,0
3923,789413.1,3318309.8,0
3924,789833.2,3318204.7,0
3925,788232.3,3319171.6,0
3926,789387.1,3318944.6,0
3927,789743.7,3318776.2,0
3928,789188.7,3318424.5,0
3929,789720.6,3317717.3,0
3930,789842.1,3318227.7,0
3931,789422.1,3318332,0
3932,792309.6,3317895.4,0
3933,792536.2,3317781.4,0
3934,789206.6,3317780.7,0
3935,788972.4,3317919.5,0
3936,788821.6,3317973,0
3937,788810.7,3317945,0
3938,788804.4,3318558.3,0
3939,789179.2,3318400.7,0
3940,789073.6,3317865.2,0
3941,789273.8,3318361.3,0
3942,788948.3,3318520.3,0
3943,793494.8,3317394.1,0
3944,788437.7,3318091.5,0
3945,788639.7,3318624.8,0
3946,788447.1,3318119.1,0
3947,788646.6,3318641.7,0
3948,789425.4,3317730.2,0
3949,789453.1,3317756.9,0
3950,789219.6,3317814,0
3951,789281.2,3318388.8,0
3952,788465.2,3320069.7,0
3953,789122.6,3319856,0
3954,789542.8,3319304.3,0
3955,790114.7,3317726.5,0
3956,790819.6,3317765.1,0
3957,790254.8,3318038.5,0
3958,790240.9,3318016.7,0
3959,790843.5,3317789.4,0
3960,790037.7,3318107.6,0
3961,793171.9,3317514.4,0
3962,790043.9,3318134.7,0
3963,789526.2,3323771.5,0
3964,790252.3,3323930.3,0
3965,789504.7,3323940.3,0
3966,789702.7,3323983,0
3967,789813,3324034.3,0
3968,788809.4,3323832,0
3969,788998,3323861.4,0
3970,789124.6,3323904.8,0
3971,788806.8,3323852.3,0
3972,788125.1,3323851.3,0
3973,788187.1,3323761.3,0
3974,788428.3,3323777,0
3975,788619,3323804.5,0
3976,788616.3,3323825,0
3977,788425.7,3323797.8,0
3978,788365.9,3323768.5,0
3979,789138.1,3323883.5,0
3980,789311.7,3323934.7,0
3981,788539.6,3326925,0
3982,788559.4,3326888,0
3983,790214,3324099.9,0
3984,790531,3324173,0
3985,790528.9,3324197.5,0
3986,790327.8,3324151.7,0
3987,789900.2,3324027.1,0
3988,783572.2,3307240.4,0
3989,783554.6,3307235,0
3990,790208,3324123,0
3991,790840.3,3324247.2,0
3992,790842.5,3324270.7,0
3993,782484,3317580.2,0
3994,792836.6,3312963.6,0
3995,794439.2,3312650.6,0
3996,795460.3,3311942.3,0
3997,794469,3315771.5,0
3998,794789,3315793.2,0
3999,794876.5,3316898.9,0
4000,796442.5,3313537.5,0
4001,794794.7,3315820.1,0
4002,794515.8,3315797.2,0
4003,794012,3312872.2,0
4004,791740.7,3312031.8,0
4005,791730.3,3311996,0
4006,792616.4,3315047.2,0
4007,792733.4,3315347.1,0
4010,792929.4,3315856,0
4011,793012.6,3316071.8,0
4012,792765.1,3316418.2,0
4013,793064.4,3316299.6,0
4014,792986.6,3316083.5,0
4015,793072.5,3316328.5,0
4016,792919.9,3316391.1,0
4017,794154.7,3315864.5,0
4018,793842.8,3315075.3,0
4019,792450.7,3314709.8,0
4020,792519.4,3314889.7,0
4022,791869.8,3316147.1,0
4023,791574,3316274.2,0
4024,792027.6,3316023.4,0
4025,792254.3,3315931.3,0
4026,791564.2,3316248.8,0
4027,791743,3316173.5,0
4028,792549.8,3315822.3,0
4029,792033.8,3316052.3,0
4030,792321.5,3316621.1,0
4031,792185.8,3316352.8,0
4032,792550.8,3315805.6,0
4035,792619.9,3315785.6,0
4036,792857.7,3315658.5,0
4040,792465.4,3316537.4,0
4041,792257.7,3316756,0
4042,792767.3,3316453.6,0
4043,792469.4,3316575.8,0
4044,792339.4,3316663.9,0
4045,792275.7,3316922.5,0
4046,793840.5,3315067.3,0
4047,793095.7,3316287.7,0
4048,793404.4,3316199.1,0
4049,793104.9,3316317.6,0
4050,793595,3316088.1,0
4051,793894,3315968.5,0
4052,793295.9,3316207.7,0
4053,794003.3,3315962.1,0
4054,793594.3,3316122.6,0
4055,794311.5,3316486.3,0
4056,793194.1,3316533.4,0
4057,793313.5,3316824,0
4058,793284.8,3316843.4,0
4059,793195.3,3316626.2,0
4060,794163.3,3315899.9,0
4061,796034.7,3314986.4,0
4062,796116.4,3314990.8,0
4063,796167.5,3315822.5,0
4064,796403.3,3315814.3,0
4065,796275.5,3314984,0
4066,796095.7,3314996.4,0
4067,797364,3315459.7,0
4068,796419.6,3315854.8,0
4069,796098.6,3315862.6,0
4070,797354.2,3315431.2,0
4071,795226.7,3315839.6,0
4072,795536.2,3315917.7,0
4073,795465.6,3315947.4,0
4074,795162.1,3315843.4,0
4075,794835.1,3315796.4,0
4076,795033.8,3315805,0
4077,794841.9,3315823.9,0
4078,795848.5,3315847.1,0
4079,795781.5,3315902.2,0
4080,797000.9,3314492.3,0
4081,797258.5,3314299.2,0
4082,796858.1,3314600.9,0
4083,797116.9,3314412.9,0
4084,796859.6,3314606.5,0
4085,796600.5,3314794,0
4086,796556.6,3314835.1,0
4087,796330,3314965.5,0
4088,796708.3,3314721.1,0
4089,797515,3314104.4,0
4090,797374.2,3314219.2,0
4091,796798.1,3315746.3,0
4092,797082.2,3315594.8,0
4093,797087.1,3315624.2,0
4094,796911.6,3315718.9,0
4095,796802.5,3315778.3,0
4096,794372.9,3319528.4,0
4097,794490.6,3319828,0
4098,794579.8,3320115.2,0
4099,794462.4,3319815.4,0
4100,794752.7,3320754.5,0
4101,794804.8,3321072.2,0
4102,794778.5,3321058.7,0
4103,794725.3,3320741.3,0
4104,793512.1,3323881.3,0
4105,793035.9,3318317.6,0
4106,794138.7,3318928.6,0
4107,794255.9,3319228.4,0
4108,794222.2,3319218,0
4109,794104.6,3318918.3,0
4110,792065.9,3317979.1,0
4111,792124.4,3317268.8,0
4112,791652.1,3317414.4,0
4113,791812.1,3317342.1,0
4114,791659.4,3317452.8,0
4115,791823.5,3317383.6,0
4116,791818,3318523.8,0
4117,793727.5,3317870.4,0
4118,793789.2,3318028.1,0
4119,793747.5,3318020.9,0
4120,793627.4,3317722.2,0
4121,793905,3318328.6,0
4122,793867.6,3318319.6,0
4123,793596.8,3317546.9,0
4124,793665.7,3317712.7,0
4125,793561.1,3317558.1,0
4126,794021.5,3318628.7,0
4127,793987.1,3318618.5,0
4128,794343.2,3319527.5,0
4129,792565.6,3323792.1,0
4130,792534.2,3324020.6,0
4131,792505.8,3324015.7,0
4132,794604.9,3320128.9,0
4133,794694.6,3320438,0
4134,794669.6,3320424.2,0
4135,795324.7,3322571.8,0
4136,795330.3,3322907.2,0
4137,795310.3,3322892.8,0
4138,795301.5,3322572.5,0
4139,794962.3,3321693.4,0
4140,795090.4,3321988.7,0
4141,795064.9,3321974.6,0
4142,794937,3321679.2,0
4143,795215.8,3322285.3,0
4144,795189.6,3322271.4,0
4145,794857.3,3321389.7,0
4146,794831.6,3321376.3,0
4147,795295.7,3323227.3,0
4148,795261,3323547.4,0
4149,795205.1,3323852.7,0
4150,795240,3323532.7,0
4151,795277.7,3323213.1,0
4152,795228.5,3323867.7,0
4153,795192.2,3324025.7,0
4154,795214.8,3324983.5,0
4155,790841.1,3325348.4,0
4156,790994.5,3325836.6,0
4157,791320.1,3325907.8,0
4158,791109.1,3325647.1,0
4159,790435.1,3326936.7,0
4160,790838.7,3327173.5,0
4161,791034.3,3326436.7,0
4162,791322.5,3326580.4,0
4163,791004.5,3327725.4,0
4164,791175.6,3327416.7,0
4165,791074.1,3328241.6,0
4166,791346.8,3328412.8,0
4167,791310.4,3326620.8,0
4168,791061.4,3326495.7,0
4169,791208.1,3327434.6,0
4170,791103.6,3327628.3,0
4171,791107.8,3328289,0
4172,790830,3328126.3,0
4173,791679,3328176.9,0
4174,791036.3,3327750.7,0
4175,790706.5,3326343.1,0
4176,791527.2,3326831.9,0
4177,790758.7,3326278.1,0
4178,791032.3,3326412.6,0
4179,788013.5,3324964.6,0
4180,788081.2,3325270.6,0
4181,787595.4,3325628.3,0
4182,788190.1,3325859.5,0
4183,788379.5,3325496.7,0
4184,788213,3325438.1,0
4185,787878.5,3325527.4,0
4186,788021.7,3325402.6,0
4187,788166.2,3325378.4,0
4188,787787,3326562.1,0
4189,788035.4,3326662.6,0
4190,788046.2,3324644.5,0
4191,788184.2,3325390,0
4192,787899.3,3325545.2,0
4193,788006.8,3325218.5,0
4194,788213.8,3325477.4,0
4195,788214.1,3326770.9,0
4196,788023.4,3326691.3,0
4197,732344.1,3374733.7,0
4198,732326.2,3374860.4,0
4199,790615,3327964.6,0
4200,790807,3328081.3,0
4201,790846.2,3328105.3,0
4202,790599.9,3327989.2,0
4203,790408.9,3327874.1,0
4204,790913.2,3327889.8,0
4205,789051,3325669.4,0
4206,785749.3,3325936.1,0
4207,786057.1,3326030.9,0
4208,786132.3,3326077.6,0
4209,785825.2,3325980.6,0
4210,786363.8,3326129.3,0
4211,786687,3326227,0
4212,786438.6,3326176.9,0
4213,786724.1,3326145.7,0
4214,786850.5,3325782.2,0
4215,785440.7,3325843.9,0
4216,785564.7,3325787.2,0
4217,785775.7,3324845.8,0
4218,785516.6,3325888.4,0
4219,785133.1,3325750.1,0
4220,785208,3325796.3,0
4221,786995.7,3325401.3,0
4222,787121.9,3325022.9,0
4223,787321.2,3325524.5,0
4224,684009,3366251.3,0
4225,684037.8,3366251.8,0
4226,787973.5,3324961.2,0
4227,787664.5,3324697.5,0
4228,788005.4,3324640.8,0
4229,787188.1,3326325.2,0
4230,787488.4,3326441.5,0
4231,787179.5,3326352,0
4232,787019.7,3326288.6,0
4233,786887.7,3326208.9,0
4234,786738.3,3326178.5,0
4235,786674.4,3326254,0
4236,787618.3,3326526.3,0
4237,786914.4,3326341.4,0
4238,789359.8,3325016.8,0
4239,789749.9,3325146.1,0
4240,789336.2,3325677.2,0
4241,789648.9,3325753.7,0
4242,788826.1,3326124.3,0
4243,789305.5,3326358.9,0
4244,789484.9,3326906.1,0
4245,789525.5,3326812.8,0
4246,789491.1,3327333.8,0
4247,789691.7,3327437,0
4248,789633.2,3325794.6,0
4249,789401.2,3325735.6,0
4250,790141,3325596.5,0
4251,789675,3325343.4,0
4252,790222.3,3326031.8,0
4253,790457.9,3326149.2,0
4254,789621.4,3326513.5,0
4255,789733.9,3326297.8,0
4256,789566.6,3327401.2,0
4257,789278.8,3327256.7,0
4258,790256.2,3327283.5,0
4259,790485.9,3326206.4,0
4260,790198.2,3326061.8,0
4261,788982.2,3325872.1,0
4262,789070.2,3325585.4,0
4263,789971.2,3325838.9,0
4264,789518.5,3325791.9,0
4265,789899.1,3325981.6,0
4266,790597,3326196,0
4267,789267.3,3325223.8,0
4268,788075.8,3324811.5,0
4269,788720.1,3324914.5,0
4270,788710.5,3325524.2,0
4271,789023.2,3325600.8,0
4272,788857.2,3325597.3,0
4273,788545.1,3325517.9,0
4274,788381.4,3325329,0
4275,788547.1,3325484.3,0
4276,788341.2,3325445.5,0
4277,788358.8,3325341.6,0
4278,788089.6,3325339.5,0
4279,789169.4,3325676.6,0
4280,789122.1,3325344.3,0
4281,788693.8,3326539.4,0
4282,788968.2,3327075.6,0
4283,788800.5,3327037.3,0
4284,789290.6,3327230.6,0
4285,788381.8,3326809,0
4286,789259.5,3327212.8,0
4287,789243.8,3327238.8,0
4288,789093.7,3327170.5,0
4289,790746.2,3325788.2,0
4290,789939.4,3325878.5,0
4291,789964.1,3325856,0
4292,789912.8,3325957.6,0
4293,789921,3325920.2,0
4294,792318.8,3325626.5,0
4295,792365.9,3325223.8,0
4296,792124,3328985.2,0
4297,792141,3328962.7,0
4298,786505.4,3322362.6,0
4299,790224.3,3326827,0
4300,790253.1,3327752.7,0
4301,790023.9,3327652.8,0
4302,732206.6,3375223.7,0
4303,790038.7,3327629.6,0
4304,789849.4,3327555,0
4305,790746,3326293,0
4306,790773.7,3326351.1,0
4307,790520.8,3326662.2,0
4308,790790.9,3328104.4,0
4309,791936.9,3327826.7,0
4310,792592.7,3328346.3,0
4311,794114.2,3325243.5,0
4312,794410.1,3325370.8,0
4313,793287.1,3327983,0
4314,793451.3,3328108.8,0
4315,793631.4,3326990.7,0
4316,794662.6,3327099.2,0
4317,793954.5,3326575.7,0
4318,793388.8,3328975.2,0
4319,792866.5,3328011.2,0
4320,793515.8,3328204,0
4321,793260.2,3328008.1,0
4322,794218.1,3328696.4,0
4323,794473.7,3328892.3,0
4324,794111.4,3330618.9,0
4325,794344.3,3330840.4,0
4326,794410.1,3325396.5,0
4327,794097.4,3325267.7,0
4328,795209.3,3327950.2,0
4329,795195.7,3328154.1,0
4330,794282.6,3328791.7,0
4331,794027,3328595.8,0
4332,795141.2,3328300,0
4333,795170.3,3327979.3,0
4334,794905.7,3330726.9,0
4335,794609.6,3330544.4,0
4336,794330.3,3330854.2,0
4337,794141,3330672.7,0
4338,795971.2,3328200.2,0
4339,796024.1,3327114.3,0
4340,793085.8,3327736.1,0
4341,795040.4,3328940.9,0
4342,795009.1,3329954.6,0
4343,793778.3,3328449.5,0
4344,792670.2,3324770,0
4345,792891.4,3324840,0
4346,792340.6,3325632.9,0
4347,792999,3325815.4,0
4348,792040.5,3326130.6,0
4349,791921.2,3326308.8,0
4350,791896.6,3326293.8,0
4351,792010.8,3326112.4,0
4352,792454.1,3326298.4,0
4353,792372.7,3327242.9,0
4354,792617.9,3326925.4,0
4355,792523,3327394,0
4356,792777.9,3327590.7,0
4357,793059.8,3324923,0
4358,792752.6,3324826.4,0
4359,793022.2,3326541.4,0
4360,793342.1,3326153.3,0
4361,792764.2,3327613.3,0
4362,792576,3327476.5,0
4363,792324.5,3327314.5,0
4364,792960.4,3327864.9,0
4365,793063,3327720.4,0
4366,791962,3324539.3,0
4367,792124.8,3324592.8,0
4368,791257.3,3325402.2,0
4369,791332.5,3324905.1,0
4370,791967.9,3325518.4,0
4371,792264.5,3324667.9,0
4372,791958.1,3324568.8,0
4373,792392.3,3325224.5,0
4374,792362.2,3325461,0
4375,792389.1,3325040.2,0
4376,791721.1,3324470.2,0
4377,791714.5,3324494,0
4378,792430.8,3324693.1,0
4379,792427.4,3324720.7,0
4380,792445.9,3324727.9,0
4381,792421.7,3324939.3,0
4382,792448.9,3324700.1,0
4383,792187.7,3325847.6,0
4384,792297.6,3325675.3,0
4385,792077.5,3326019.5,0
4386,792277.5,3325766.9,0
4387,792105.6,3326039.2,0
4388,791554.9,3326846.6,0
4389,791373.8,3327115.2,0
4390,791910.9,3326921.5,0
4391,792089.5,3327059.4,0
4392,791321.3,3327129.3,0
4393,791225.6,3327400.5,0
4394,791607.6,3327629.3,0
4395,792268.1,3327197.3,0
4396,792131.4,3327144.8,0
4397,791875.1,3326949.8,0
4398,791676,3326660.5,0
4399,791627.4,3326686.5,0
4400,791483.4,3326660.4,0
4401,791642.6,3326743.4,0
4402,791551.4,3326796,0
4403,791651.2,3326703,0
4404,791650.9,3326644.6,0
4405,791580.3,3326812,0
4406,791593.5,3326774.1,0
4407,791785.8,3326451.7,0
4408,791809.9,3326466.9,0
4409,791780.7,3326812.3,0
4410,791727,3326880.8,0
4411,791733.8,3326862.7,0
4412,791194.4,3327382.1,0
4413,792087.6,3327627.6,0
4414,792388.4,3327338.9,0
4415,793505.5,3325034.5,0
4416,793639.7,3325077,0
4417,793502.5,3325817.6,0
4418,793583.6,3325455.4,0
4419,793635.9,3325100.8,0
4420,793367.5,3325017.8,0
4421,793063.3,3324894.3,0
4422,793812.6,3325131.6,0
4423,793978.8,3325220.7,0
4424,793351.6,3326784.4,0
4425,793163.6,3327610.6,0
4426,793344.9,3327370.3,0
4427,793032,3327786.5,0
4428,793074.5,3327756.5,0
4429,792986.7,3327867.2,0
4430,793016.2,3327814,0
4431,793049,3327735.6,0
4432,792968.8,3327850.4,0
4433,792979.4,3327877.1,0
4434,792399,3329155.5,0
4435,792656.1,3329349.4,0
4436,792683.8,3329405.7,0
4437,792429.1,3329208.8,0
4438,793154.9,3329756.7,0
4439,793401.5,3329963.8,0
4440,793429.1,3330019.9,0
4441,793184.5,3329810.5,0
4442,791878.5,3328776.2,0
4443,791863.7,3328796.5,0
4444,791665.9,3328658.4,0
4445,792377.9,3328648.4,0
4446,791485.6,3328506.1,0
4447,791471.6,3328527.4,0
4448,791586.8,3328333.8,0
4449,793706.9,3328304.7,0
4450,792948.3,3329586.1,0
4451,792938,3329603.4,0
4452,793962.5,3328500.5,0
4453,793771.4,3328399.9,0
4454,793642,3330177.9,0
4455,793919.2,3330436.1,0
4456,793907.8,3330450.8,0
4457,793671.1,3330232.4,0
4458,795189.2,3326047.3,0
4459,795182.8,3326369.2,0
4460,795319.4,3326124.4,0
4461,795662.9,3325925.1,0
4462,795765.7,3325970.5,0
4463,795135.5,3326330.8,0
4464,795062.7,3326052.5,0
4465,795140,3326160.1,0
4466,795756.3,3325984.9,0
4467,795654.3,3325945.1,0
4468,796541.6,3326291.5,0
4469,796839.1,3326414.8,0
4470,796567.2,3326341,0
4471,796273,3326209.7,0
4472,794937.2,3325540.9,0
4473,795161.8,3325345.8,0
4474,794933.9,3325608.6,0
4475,795229.3,3325737.1,0
4476,795248.6,3324714.3,0
4477,794937.6,3324646.5,0
4478,795073,3324811.1,0
4479,795208.8,3325174.6,0
4480,795202.8,3325365.5,0
4481,795153.2,3325667.6,0
4482,795370.3,3325820,0
4483,795075.6,3325690.4,0
4484,794784.8,3325544.3,0
4485,794349.9,3325884.8,0
4486,794374,3325672.8,0
4487,794780.8,3325560.6,0
4488,794634.2,3325495.4,0
4489,794908.7,3325804,0
4490,794639.9,3325477.2,0
4491,795173.7,3324520.7,0
4492,795325,3324838.2,0
4493,795620.5,3324655.7,0
4494,795459.6,3324701.4,0
4495,795169,3325169.7,0
4496,795195.7,3325725.4,0
4497,795276.8,3325662.3,0
4498,795524.6,3325865.8,0
4499,795144.6,3325989.4,0
4500,795448.1,3325961.9,0
4501,795199.2,3325545.5,0
4502,795068.5,3327449.5,0
4503,795095.4,3327253.4,0
4504,795168.9,3327046.8,0
4505,795195.2,3327267.7,0
4506,795180.6,3327306.9,0
4507,795116,3327056.4,0
4508,795135,3327377.7,0
4509,795103.5,3327763.9,0
4510,795036.6,3327548.4,0
4511,794867.9,3327370.5,0
4512,794914.6,3327313.8,0
4513,795179.2,3326547.1,0
4514,795175.5,3326725,0
4515,795121.4,3326854.6,0
4516,795126.9,3326652.6,0
4517,795195,3327628.6,0
4518,795234.7,3327510,0
4519,795240,3327605.4,0
4520,795219.4,3327777.7,0
4521,795153.8,3327699.1,0
4522,796283,3326183.3,0
4523,796111.7,3326140.6,0
4524,796865.2,3326463.1,0
4525,797138.2,3326534.1,0
4526,797164.1,3326583.1,0
4527,795057.2,3329704,0
4528,795025.9,3329958.5,0
4529,795047.1,3329634.9,0
4530,796901.2,3331032,0
4531,794729.3,3329088.1,0
4532,794538.2,3328987.7,0
4533,794927.7,3329150,0
4534,795114.2,3328913.3,0
4535,794954.1,3329181.5,0
4536,795004.3,3329290,0
4537,795158.3,3329411.2,0
4538,795152.4,3328917.1,0
4539,795117.1,3329277.2,0
4540,795190.4,3329104.8,0
4541,795179.5,3328969.4,0
4542,795235.7,3329286.4,0
4543,795104.5,3329086.8,0
4544,795085.7,3329259.6,0
4545,795182.7,3329294.1,0
4546,794907,3329363.2,0
4547,794885.1,3329381.7,0
4548,795171.8,3329555.3,0
4549,794975.2,3329469.4,0
4550,795206.8,3329514.3,0
4551,794951.7,3329317.7,0
4552,794696.7,3329121.2,0
4553,794866.9,3329189.1,0
4554,795173.6,3328475.3,0
4555,795153.2,3328796.6,0
4556,795120,3328621.2,0
4557,795105.8,3329385.8,0
4558,795366.6,3329569.7,0
4559,795064.1,3329434.2,0
4560,795371.4,3329641,0
4561,795191,3329596.9,0
4562,794927.3,3330731.6,0
4563,794817.3,3330876.9,0
4564,794794.3,3330870.1,0
4565,794991,3330278.6,0
4566,794954.5,3330598.6,0
4567,794971.1,3330274.3,0
4568,794577.5,3331063.2,0
4569,794576.4,3331088.7,0
4570,798079.3,3313562.6,0
4571,799365.6,3313383.5,0
4572,799182.1,3313646.9,0
4573,801040.2,3310441.3,0
4574,798200,3313425.4,0
4575,798929.4,3313878,0
4576,799144.2,3313638.2,0
4577,800991.2,3310586,0
4578,799382.1,3311234.5,0
4579,799486,3310972.9,0
4580,799286.4,3311545.5,0
4581,799160.3,3311840.5,0
4582,799122.6,3311866.3,0
4583,799249.5,3311571.5,0
