SIGNAL,TIMING,TYPE,CYCLE,OFFSET,PHASES
PHASE,BARRIER,RING,POSITION,MIN_GREEN,MAX_GREEN,EXTENSION,YELLOW,ALL_RED
3,1,1,3,33,33,0,3,1
2751,1,TIMED,60,46,3
1,1,1,1,12,12,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,17,17,0,3,1
2753,1,TIMED,60,12,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2754,1,TIMED,60,15,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
2755,1,TIMED,60,37,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
2756,1,TIMED,60,50,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
2760,1,TIMED,60,45,2
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
2761,1,TIMED,60,3,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2764,1,TIMED,60,30,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2767,1,TIMED,60,47,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2768,1,TIMED,60,4,4
1,1,1,1,13,13,0,0,0
2,1,1,2,6,6,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,20,20,0,3,1
2769,1,TIMED,60,48,3
1,1,1,1,15,15,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,22,22,0,3,1
2773,1,TIMED,60,53,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
2775,1,TIMED,60,45,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2776,1,TIMED,60,37,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
2777,1,TIMED,60,13,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2778,1,TIMED,60,39,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2781,1,TIMED,60,15,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2782,1,TIMED,60,50,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2787,1,TIMED,60,17,4
1,1,1,1,12,12,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,12,12,0,0,0
4,1,1,4,14,14,0,3,1
2789,1,TIMED,60,15,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
2798,1,TIMED,60,24,4
1,1,1,1,10,10,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,11,11,0,0,0
4,1,1,4,10,10,0,3,1
2800,1,TIMED,60,44,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
2801,1,TIMED,60,53,3
1,1,1,1,29,29,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,12,12,0,3,1
2802,1,TIMED,60,30,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2803,1,TIMED,60,3,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
2807,1,TIMED,60,16,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
2814,1,TIMED,60,50,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2818,1,TIMED,60,56,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2824,1,TIMED,60,3,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2829,1,TIMED,60,2,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2832,1,TIMED,60,34,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2833,1,TIMED,60,4,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2834,1,TIMED,60,38,4
1,1,1,1,15,15,0,0,0
2,1,1,2,7,7,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,15,15,0,3,1
2835,1,TIMED,60,36,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2836,1,TIMED,60,48,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2838,1,TIMED,60,17,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2840,1,TIMED,60,10,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2845,1,TIMED,60,25,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2846,1,TIMED,60,4,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2848,1,TIMED,60,33,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2850,1,TIMED,60,59,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2851,1,TIMED,60,15,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2852,1,TIMED,60,4,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2855,1,TIMED,60,23,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2856,1,TIMED,60,26,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2857,1,TIMED,60,24,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2858,1,TIMED,60,25,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2859,1,TIMED,60,18,3
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
2860,1,TIMED,60,52,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
2861,1,TIMED,60,37,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2862,1,TIMED,60,10,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2866,1,TIMED,60,12,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2867,1,TIMED,60,11,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2871,1,TIMED,60,3,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2873,1,TIMED,60,28,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2874,1,TIMED,60,49,3
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
3,1,1,3,16,16,0,3,1
2875,1,TIMED,60,31,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
2885,1,TIMED,60,9,3
1,1,1,1,13,13,0,0,0
2,1,1,2,26,26,0,3,1
3,1,1,3,13,13,0,3,1
2892,1,TIMED,60,56,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2894,1,TIMED,60,5,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2895,1,TIMED,60,22,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
2896,1,TIMED,60,31,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2899,1,TIMED,60,24,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
2919,1,TIMED,60,30,3
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
2922,1,TIMED,60,20,3
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,22,22,0,3,1
2923,1,TIMED,60,40,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2925,1,TIMED,60,48,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2926,1,TIMED,60,53,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
2928,1,TIMED,60,8,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
2932,1,TIMED,60,13,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2934,1,TIMED,60,28,3
1,1,1,1,23,23,0,0,0
2,1,1,2,23,23,0,3,1
3,1,1,3,6,6,0,3,1
2935,1,TIMED,60,31,4
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,13,13,0,0,0
4,1,1,4,13,13,0,3,1
2944,1,TIMED,60,36,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2946,1,TIMED,60,57,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2952,1,TIMED,60,59,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
2957,1,TIMED,60,38,4
1,1,1,1,5,5,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,8,8,0,3,1
4,1,1,4,24,24,0,3,1
2961,1,TIMED,60,6,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2962,1,TIMED,60,59,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
2963,1,TIMED,60,5,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
2970,1,TIMED,60,44,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
2971,1,TIMED,60,53,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2972,1,TIMED,60,20,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
2973,1,TIMED,60,13,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
2974,1,TIMED,60,29,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
2975,1,TIMED,60,53,2
1,1,1,1,22,22,0,3,1
2,1,1,2,30,30,0,3,1
2978,1,TIMED,60,48,2
1,1,1,1,19,19,0,0,0
2,1,1,2,37,37,0,3,1
2979,1,TIMED,60,49,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
2983,1,TIMED,60,8,3
1,1,1,1,6,6,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,25,25,0,3,1
2984,1,TIMED,60,9,4
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,20,20,0,3,1
4,1,1,4,5,5,0,3,1
2992,1,TIMED,60,0,3
1,1,1,1,5,5,0,3,1
2,1,1,2,31,31,0,0,0
3,1,1,3,16,16,0,3,1
2996,1,TIMED,60,40,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2997,1,TIMED,60,50,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
2999,1,TIMED,60,5,2
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3002,1,TIMED,60,15,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3003,1,TIMED,60,23,3
1,1,1,1,7,7,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,31,31,0,3,1
3006,1,TIMED,60,12,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3007,1,TIMED,60,46,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3008,1,TIMED,60,34,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3010,1,TIMED,60,15,3
1,1,1,1,7,7,0,3,1
2,1,1,2,15,15,0,0,0
3,1,1,3,30,30,0,3,1
3016,1,TIMED,60,40,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3017,1,TIMED,60,52,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3018,1,TIMED,60,9,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3024,1,TIMED,60,15,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3025,1,TIMED,60,10,4
1,1,1,1,15,15,0,0,0
2,1,1,2,7,7,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,15,15,0,3,1
3027,1,TIMED,60,0,4
1,1,1,1,15,15,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,15,15,0,0,0
4,1,1,4,7,7,0,3,1
3032,1,TIMED,60,49,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3033,1,TIMED,60,26,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3034,1,TIMED,60,34,2
1,1,1,1,15,15,0,3,1
2,1,1,2,37,37,0,3,1
3041,1,TIMED,60,20,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3042,1,TIMED,60,46,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3044,1,TIMED,60,14,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
3049,1,TIMED,60,13,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3054,1,TIMED,60,22,2
1,1,1,1,31,31,0,3,1
2,1,1,2,21,21,0,3,1
3055,1,TIMED,60,42,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3057,1,TIMED,60,33,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3063,1,TIMED,60,16,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3065,1,TIMED,60,10,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3069,1,TIMED,60,36,4
1,1,1,1,9,9,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,17,17,0,0,0
4,1,1,4,9,9,0,3,1
3070,1,TIMED,60,51,3
1,1,1,1,19,19,0,0,0
2,1,1,2,19,19,0,3,1
3,1,1,3,14,14,0,3,1
3073,1,TIMED,60,38,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3074,1,TIMED,60,56,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3075,1,TIMED,60,32,3
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3080,1,TIMED,60,19,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3083,1,TIMED,60,29,3
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3084,1,TIMED,60,47,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3087,1,TIMED,60,3,2
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
3088,1,TIMED,60,59,3
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3090,1,TIMED,60,59,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3098,1,TIMED,60,57,3
1,1,1,1,21,21,0,0,0
2,1,1,2,21,21,0,3,1
3,1,1,3,10,10,0,3,1
3106,1,TIMED,60,14,3
1,1,1,1,7,7,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,28,28,0,3,1
3107,1,TIMED,60,27,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3108,1,TIMED,60,17,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3109,1,TIMED,60,32,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3110,1,TIMED,60,43,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3112,1,TIMED,60,26,3
1,1,1,1,29,29,0,3,1
2,1,1,2,11,11,0,0,0
3,1,1,3,12,12,0,3,1
3113,1,TIMED,60,13,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3118,1,TIMED,60,33,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3119,1,TIMED,60,24,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3120,1,TIMED,60,21,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3121,1,TIMED,60,31,2
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3122,1,TIMED,60,53,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3123,1,TIMED,60,59,2
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3124,1,TIMED,60,54,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3125,1,TIMED,60,35,3
1,1,1,1,13,13,0,0,0
2,1,1,2,13,13,0,3,1
3,1,1,3,26,26,0,3,1
3127,1,TIMED,60,28,3
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,31,31,0,3,1
3128,1,TIMED,60,51,3
1,1,1,1,6,6,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,28,28,0,3,1
3129,1,TIMED,60,6,3
1,1,1,1,6,6,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,28,28,0,3,1
3130,1,TIMED,60,56,3
1,1,1,1,23,23,0,0,0
2,1,1,2,12,12,0,3,1
3,1,1,3,17,17,0,3,1
3131,1,TIMED,60,58,3
1,1,1,1,6,6,0,0,0
2,1,1,2,18,18,0,3,1
3,1,1,3,28,28,0,3,1
3132,1,TIMED,60,27,2
1,1,1,1,12,12,0,3,1
2,1,1,2,40,40,0,3,1
3133,1,TIMED,60,19,4
1,1,1,1,10,10,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,16,16,0,3,1
3134,1,TIMED,60,36,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3135,1,TIMED,60,38,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3136,1,TIMED,60,21,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3137,1,TIMED,60,46,2
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3138,1,TIMED,60,37,3
1,1,1,1,5,5,0,0,0
2,1,1,2,20,20,0,3,1
3,1,1,3,27,27,0,3,1
3139,1,TIMED,60,17,2
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3141,1,TIMED,60,28,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3142,1,TIMED,60,40,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3145,1,TIMED,60,51,3
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3146,1,TIMED,60,13,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
3149,1,TIMED,60,43,2
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3155,1,TIMED,60,19,3
1,1,1,1,14,14,0,0,0
2,1,1,2,17,17,0,3,1
3,1,1,3,21,21,0,3,1
3158,1,TIMED,60,26,2
1,1,1,1,42,42,0,3,1
2,1,1,2,10,10,0,3,1
3159,1,TIMED,60,39,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3160,1,TIMED,60,53,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3161,1,TIMED,60,3,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3162,1,TIMED,60,39,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3163,1,TIMED,60,31,3
1,1,1,1,31,31,0,3,1
2,1,1,2,7,7,0,0,0
3,1,1,3,14,14,0,3,1
3164,1,TIMED,60,27,2
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3168,1,TIMED,60,37,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3169,1,TIMED,60,28,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3170,1,TIMED,60,54,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3171,1,TIMED,60,43,2
1,1,1,1,9,9,0,3,1
2,1,1,2,43,43,0,3,1
3172,1,TIMED,60,51,2
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3174,1,TIMED,60,23,2
1,1,1,1,21,21,0,3,1
2,1,1,2,31,31,0,3,1
3176,1,TIMED,60,50,2
1,1,1,1,13,13,0,3,1
2,1,1,2,39,39,0,3,1
3179,1,TIMED,60,18,2
1,1,1,1,23,23,0,3,1
2,1,1,2,29,29,0,3,1
3180,1,TIMED,60,47,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3183,1,TIMED,60,35,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3184,1,TIMED,60,48,2
1,1,1,1,37,37,0,3,1
2,1,1,2,15,15,0,3,1
3189,1,TIMED,60,45,3
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3190,1,TIMED,60,40,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3199,1,TIMED,60,54,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3200,1,TIMED,60,19,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3201,1,TIMED,60,10,3
1,1,1,1,14,14,0,0,0
2,1,1,2,14,14,0,3,1
3,1,1,3,24,24,0,3,1
3204,1,TIMED,60,30,3
1,1,1,1,12,12,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,29,29,0,3,1
3216,1,TIMED,60,4,3
1,1,1,1,28,28,0,3,1
2,1,1,2,8,8,0,0,0
3,1,1,3,16,16,0,3,1
3217,1,TIMED,60,12,3
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3218,1,TIMED,60,3,3
1,1,1,1,12,12,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,25,25,0,3,1
3229,1,TIMED,60,20,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3231,1,TIMED,60,56,2
1,1,1,1,33,33,0,3,1
2,1,1,2,19,19,0,3,1
3236,1,TIMED,60,35,2
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3238,1,TIMED,60,26,2
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3241,1,TIMED,60,14,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3242,1,TIMED,60,2,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3244,1,TIMED,60,18,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3245,1,TIMED,61,51,3
1,1,1,1,22,22,0,3,1
2,1,1,2,5,5,0,3,1
3,1,1,3,22,22,0,3,1
3247,1,TIMED,60,9,2
1,1,1,1,35,35,0,3,1
2,1,1,2,17,17,0,3,1
3248,1,TIMED,60,1,2
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3249,1,TIMED,60,4,2
1,1,1,1,24,24,0,3,1
2,1,1,2,28,28,0,3,1
3252,1,TIMED,60,40,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3260,1,TIMED,60,12,2
1,1,1,1,16,16,0,3,1
2,1,1,2,36,36,0,3,1
3267,1,TIMED,60,5,3
1,1,1,1,16,16,0,0,0
2,1,1,2,8,8,0,3,1
3,1,1,3,28,28,0,3,1
3272,1,TIMED,60,5,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3273,1,TIMED,60,27,3
1,1,1,1,24,24,0,3,1
2,1,1,2,14,14,0,0,0
3,1,1,3,14,14,0,3,1
3279,1,TIMED,60,27,4
1,1,1,1,10,10,0,0,0
2,1,1,2,11,11,0,3,1
3,1,1,3,10,10,0,0,0
4,1,1,4,21,21,0,3,1
3286,1,TIMED,60,9,3
1,1,1,1,9,9,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,33,33,0,3,1
3289,1,TIMED,60,52,2
1,1,1,1,30,30,0,3,1
2,1,1,2,22,22,0,3,1
3291,1,TIMED,60,42,2
1,1,1,1,28,28,0,3,1
2,1,1,2,24,24,0,3,1
3293,1,TIMED,60,13,2
1,1,1,1,32,32,0,3,1
2,1,1,2,20,20,0,3,1
3295,1,TIMED,60,44,3
1,1,1,1,6,6,0,0,0
2,1,1,2,15,15,0,3,1
3,1,1,3,31,31,0,3,1
3298,1,TIMED,60,7,3
1,1,1,1,15,15,0,0,0
2,1,1,2,30,30,0,3,1
3,1,1,3,7,7,0,3,1
3299,1,TIMED,60,29,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3309,1,TIMED,60,33,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3312,1,TIMED,60,30,6
1,1,1,1,5,5,0,0,0
2,1,1,2,10,10,0,3,1
3,1,1,3,5,5,0,0,0
4,1,1,4,10,10,0,3,1
5,1,1,5,5,5,0,0,0
6,1,1,6,13,13,0,3,1
3313,1,TIMED,60,33,2
1,1,1,1,5,5,0,3,1
2,1,1,2,47,47,0,3,1
3317,1,TIMED,60,11,3
1,1,1,1,8,8,0,0,0
2,1,1,2,16,16,0,3,1
3,1,1,3,28,28,0,3,1
3318,1,TIMED,60,44,2
1,1,1,1,19,19,0,3,1
2,1,1,2,33,33,0,3,1
3320,1,TIMED,60,54,2
1,1,1,1,26,26,0,3,1
2,1,1,2,26,26,0,3,1
3322,1,TIMED,60,3,2
1,1,1,1,47,47,0,3,1
2,1,1,2,5,5,0,3,1
3323,1,TIMED,60,56,4
1,1,1,1,13,13,0,0,0
