PARKING,LINK,DIR,OFFSET,TYPE,NUM_NEST,NOTES
USE,START,END,SPACE,TIME_IN,TIME_OUT,HOURLY,DAILY
4084,5330,1,879.5,LOT,0,
4085,5330,0,586.3,LOT,0,
4086,5330,1,586.4,LOT,0,
4087,5330,0,879.5,LOT,0,
4088,5330,1,293.2,LOT,0,
4089,5333,0,312.3,LOT,0,
4090,5333,1,624.6,LOT,0,
4091,5333,0,624.6,LOT,0,
4092,5333,1,312.3,LOT,0,
4093,5334,0,241.6,LOT,0,
4094,5334,1,241.7,LOT,0,
4095,5335,0,295.5,LOT,0,
4096,5335,1,591.1,LOT,0,
4097,5335,0,591.1,LOT,0,
4098,5335,1,295.5,LOT,0,
4099,5336,0,360.8,LOT,0,
4100,5336,1,360.9,LOT,0,
4101,5337,0,320.8,LOT,0,
4102,5337,1,641.6,LOT,0,
4103,5337,0,641.6,LOT,0,
4104,5337,1,320.8,LOT,0,
4105,5338,0,152.4,LOT,0,
4106,5338,1,152.5,LOT,0,
4107,5339,0,306.9,LOT,0,
4108,5339,1,613.8,LOT,0,
4109,5339,0,613.8,LOT,0,
4110,5339,1,306.9,LOT,0,
4111,5340,0,303.1,LOT,0,
4112,5340,1,606.2,LOT,0,
4113,5340,0,606.2,LOT,0,
4114,5340,1,303.1,LOT,0,
4115,5341,0,281.7,LOT,0,
4116,5341,1,563.3,LOT,0,
4117,5341,0,563.3,LOT,0,
4118,5341,1,281.7,LOT,0,
4119,5342,0,280.6,LOT,0,
4120,5342,1,561.2,LOT,0,
4121,5342,0,561.2,LOT,0,
4122,5342,1,280.6,LOT,0,
4123,5343,0,637.1,LOT,0,
4124,5343,1,1911.3,LOT,0,
4125,5343,0,1274.2,LOT,0,
4126,5343,1,1274.2,LOT,0,
4127,5343,0,1911.3,LOT,0,
4128,5343,1,637.1,LOT,0,
4129,5344,0,512.9,LOT,0,
4130,5344,1,1538.6,LOT,0,
4131,5344,0,1025.7,LOT,0,
4132,5344,1,1025.8,LOT,0,
4133,5344,0,1538.6,LOT,0,
4134,5344,1,512.9,LOT,0,
4135,5350,0,250.3,LOT,0,
4136,5350,1,250.3,LOT,0,
4137,5361,0,168.0,LOT,0,
4138,5361,1,168.1,LOT,0,
4139,5367,0,228.8,LOT,0,
4140,5367,1,228.9,LOT,0,
4141,5368,0,283.4,LOT,0,
4142,5368,1,283.4,LOT,0,
4143,5383,0,198.7,LOT,0,
4144,5383,1,198.8,LOT,0,
4145,5396,0,300.4,LOT,0,
4146,5396,1,300.5,LOT,0,
4147,5399,0,161.8,LOT,0,
4148,5399,1,161.8,LOT,0,
4149,5412,0,167.7,LOT,0,
4150,5412,1,167.8,LOT,0,
4151,5415,0,184.7,LOT,0,
4152,5415,1,184.8,LOT,0,
4153,5416,0,217.4,LOT,0,
4154,5416,1,217.5,LOT,0,
4155,5422,0,339.9,LOT,0,
4156,5422,1,339.9,LOT,0,
4157,5425,0,371.5,LOT,0,
4158,5425,1,371.6,LOT,0,
4159,5427,0,225.9,LOT,0,
4160,5427,1,225.9,LOT,0,
4161,5428,0,220.8,LOT,0,
4162,5428,1,220.9,LOT,0,
4163,5429,0,196.4,LOT,0,
4164,5429,1,196.5,LOT,0,
4165,5430,0,213.2,LOT,0,
4166,5430,1,213.2,LOT,0,
4167,5431,0,262.2,LOT,0,
4168,5431,1,262.3,LOT,0,
4169,5433,0,296.9,LOT,0,
4170,5433,1,297.0,LOT,0,
4171,5435,0,304.2,LOT,0,
4172,5435,1,304.3,LOT,0,
4173,5436,0,169.2,LOT,0,
4174,5436,1,169.2,LOT,0,
4175,5439,0,262.6,LOT,0,
4176,5439,1,262.6,LOT,0,
4177,5441,0,232.8,LOT,0,
4178,5441,1,232.9,LOT,0,
4179,5484,0,151.3,LOT,0,
4180,5484,1,151.3,LOT,0,
4181,5504,0,190.8,LOT,0,
4182,5504,1,190.9,LOT,0,
4183,5505,0,293.4,LOT,0,
4184,5505,1,293.5,LOT,0,
4185,5551,0,174.7,LOT,0,
4186,5551,1,174.8,LOT,0,
4187,5552,0,255.8,LOT,0,
4188,5552,1,255.8,LOT,0,
4189,5555,0,258.8,LOT,0,
4190,5555,1,517.6,LOT,0,
4191,5555,0,517.6,LOT,0,
4192,5555,1,258.8,LOT,0,
4193,5582,0,293.1,LOT,0,
4194,5582,1,586.1,LOT,0,
4195,5582,0,586.1,LOT,0,
4196,5582,1,293.1,LOT,0,
4197,5585,0,242.4,LOT,0,
4198,5585,1,242.5,LOT,0,
4199,5589,0,193.7,LOT,0,
4200,5589,1,193.8,LOT,0,
4201,5591,0,212.9,LOT,0,
4202,5591,1,212.9,LOT,0,
4203,5592,0,219.2,LOT,0,
4204,5592,1,219.2,LOT,0,
4205,5593,0,219.7,LOT,0,
4206,5593,1,219.7,LOT,0,
4207,5598,0,228.9,LOT,0,
4208,5598,1,229.0,LOT,0,
4209,5607,0,216.8,LOT,0,
4210,5607,1,216.9,LOT,0,
4211,5608,0,280.4,LOT,0,
4212,5608,1,560.9,LOT,0,
4213,5608,0,560.9,LOT,0,
4214,5608,1,280.4,LOT,0,
4215,5609,0,308.8,LOT,0,
4216,5609,1,308.8,LOT,0,
4217,5611,0,175.6,LOT,0,
4218,5611,1,175.6,LOT,0,
4219,5612,0,268.1,LOT,0,
4220,5612,1,536.2,LOT,0,
4221,5612,0,536.2,LOT,0,
4222,5612,1,268.1,LOT,0,
4223,5613,0,183.4,LOT,0,
4224,5613,1,183.4,LOT,0,
4225,5614,0,206.3,LOT,0,
4226,5614,1,206.4,LOT,0,
4227,5636,0,253.8,LOT,0,
4228,5636,1,253.9,LOT,0,
4229,5637,0,224.0,LOT,0,
4230,5637,1,224.0,LOT,0,
4231,5639,0,195.1,LOT,0,
4232,5639,1,195.1,LOT,0,
4233,5640,0,178.9,LOT,0,
4234,5640,1,178.9,LOT,0,
4235,5641,0,304.7,LOT,0,
4236,5641,1,304.7,LOT,0,
4237,5654,0,335.4,LOT,0,
4238,5654,1,335.5,LOT,0,
4239,5672,0,242.7,LOT,0,
4240,5672,1,242.7,LOT,0,
4241,5675,0,252.4,LOT,0,
4242,5675,1,252.4,LOT,0,
4243,5676,0,253.1,LOT,0,
4244,5676,1,506.1,LOT,0,
4245,5676,0,506.1,LOT,0,
4246,5676,1,253.1,LOT,0,
4247,5677,0,169.0,LOT,0,
4248,5677,1,169.0,LOT,0,
4249,5680,0,248.6,LOT,0,
4250,5680,1,248.6,LOT,0,
4251,5689,0,359.0,LOT,0,
4252,5689,1,359.0,LOT,0,
4253,5690,0,324.0,LOT,0,
4254,5690,1,648.1,LOT,0,
4255,5690,0,648.1,LOT,0,
4256,5690,1,324.0,LOT,0,
4257,5691,0,302.4,LOT,0,
4258,5691,1,604.7,LOT,0,
4259,5691,0,604.7,LOT,0,
4260,5691,1,302.4,LOT,0,
4261,5693,0,320.9,LOT,0,
4262,5693,1,321.0,LOT,0,
4263,5698,0,267.1,LOT,0,
4264,5698,1,801.2,LOT,0,
4265,5698,0,534.1,LOT,0,
4266,5698,1,534.2,LOT,0,
4267,5698,0,801.2,LOT,0,
4268,5698,1,267.1,LOT,0,
4269,5699,0,242.5,LOT,0,
4270,5699,1,242.6,LOT,0,
4271,5702,0,270.5,LOT,0,
4272,5702,1,270.6,LOT,0,
4273,5704,0,194.4,LOT,0,
4274,5704,1,194.5,LOT,0,
4275,5705,0,298.3,LOT,0,
4276,5705,1,298.4,LOT,0,
4277,5706,0,312.0,LOT,0,
4278,5706,1,312.0,LOT,0,
4279,5707,0,207.5,LOT,0,
4280,5707,1,207.5,LOT,0,
4281,5714,0,202.7,LOT,0,
4282,5714,1,202.7,LOT,0,
4283,5725,0,320.1,LOT,0,
4284,5725,1,320.2,LOT,0,
4285,5730,0,285.5,LOT,0,
4286,5730,1,570.9,LOT,0,
4287,5730,0,570.9,LOT,0,
4288,5730,1,285.5,LOT,0,
4289,5732,0,304.0,LOT,0,
4290,5732,1,304.0,LOT,0,
4291,5734,0,308.4,LOT,0,
4292,5734,1,308.4,LOT,0,
4293,5736,0,181.5,LOT,0,
4294,5736,1,181.5,LOT,0,
4295,5737,0,249.4,LOT,0,
4296,5737,1,249.4,LOT,0,
4297,5738,0,278.9,LOT,0,
4298,5738,1,279.0,LOT,0,
4299,5742,0,220.9,LOT,0,
4300,5742,1,221.0,LOT,0,
4301,5748,0,188.4,LOT,0,
4302,5748,1,188.4,LOT,0,
4303,5750,0,199.0,LOT,0,
4304,5750,1,199.1,LOT,0,
4305,5780,0,203.0,LOT,0,
4306,5780,1,203.1,LOT,0,
4307,5783,0,183.7,LOT,0,
4308,5783,1,183.8,LOT,0,
4309,5837,0,196.6,LOT,0,
4310,5837,1,196.6,LOT,0,
4311,5839,0,167.4,LOT,0,
4312,5839,1,167.5,LOT,0,
4313,5861,0,218.5,LOT,0,
4314,5861,1,218.6,LOT,0,
4315,5862,0,295.9,LOT,0,
4316,5862,1,591.9,LOT,0,
4317,5862,0,591.9,LOT,0,
4318,5862,1,295.9,LOT,0,
4319,5864,0,320.5,LOT,0,
4320,5864,1,320.6,LOT,0,
4321,5866,0,260.1,LOT,0,
4322,5866,1,520.1,LOT,0,
4323,5866,0,520.1,LOT,0,
4324,5866,1,260.1,LOT,0,
4325,5867,0,358.1,LOT,0,
4326,5867,1,358.1,LOT,0,
4327,5872,0,152.9,LOT,0,
4328,5872,1,152.9,LOT,0,
4329,5874,0,259.8,LOT,0,
4330,5874,1,259.8,LOT,0,
4331,5876,0,256.8,LOT,0,
4332,5876,1,256.9,LOT,0,
4333,5881,0,155.0,LOT,0,
4334,5881,1,155.0,LOT,0,
4335,5882,0,298.8,LOT,0,
4336,5882,1,298.8,LOT,0,
4337,5884,0,230.6,LOT,0,
4338,5884,1,230.7,LOT,0,
4339,5886,0,210.0,LOT,0,
4340,5886,1,210.1,LOT,0,
4341,5887,0,219.2,LOT,0,
4342,5887,1,219.3,LOT,0,
4343,5888,0,282.3,LOT,0,
4344,5888,1,282.4,LOT,0,
4345,5890,0,240.6,LOT,0,
4346,5890,1,240.6,LOT,0,
4347,5891,0,249.7,LOT,0,
4348,5891,1,249.7,LOT,0,
4349,5892,0,162.1,LOT,0,
4350,5892,1,162.2,LOT,0,
4351,5895,0,197.7,LOT,0,
4352,5895,1,197.7,LOT,0,
4353,5902,0,305.6,LOT,0,
4354,5902,1,611.2,LOT,0,
4355,5902,0,611.2,LOT,0,
4356,5902,1,305.6,LOT,0,
4357,5936,0,188.0,LOT,0,
4358,5936,1,188.1,LOT,0,
4359,5948,0,153.1,LOT,0,
4360,5948,1,153.1,LOT,0,
4361,5949,0,156.2,LOT,0,
4362,5949,1,156.3,LOT,0,
4363,5952,0,281.8,LOT,0,
4364,5952,1,281.9,LOT,0,
4365,5958,0,325.1,LOT,0,
4366,5958,1,325.2,LOT,0,
4367,5974,0,168.4,LOT,0,
4368,5974,1,168.4,LOT,0,
4369,5975,0,323.0,LOT,0,
4370,5975,1,323.0,LOT,0,
4371,5976,0,283.2,LOT,0,
4372,5976,1,283.3,LOT,0,
4373,5977,0,222.0,LOT,0,
4374,5977,1,222.1,LOT,0,
4375,5978,0,289.3,LOT,0,
4376,5978,1,289.4,LOT,0,
4377,5984,0,204.1,LOT,0,
4378,5984,1,204.1,LOT,0,
4379,5994,0,316.8,LOT,0,
4380,5994,1,950.6,LOT,0,
4381,5994,0,633.7,LOT,0,
4382,5994,1,633.7,LOT,0,
4383,5994,0,950.5,LOT,0,
4384,5994,1,316.9,LOT,0,
4385,5997,0,216.7,LOT,0,
4386,5997,1,216.8,LOT,0,
4387,6004,0,229.5,LOT,0,
4388,6004,1,229.5,LOT,0,
4389,6013,0,256.0,LOT,0,
4390,6013,1,256.0,LOT,0,
4391,6020,0,391.0,LOT,0,
4392,6020,1,1173.1,LOT,0,
4393,6020,0,782.0,LOT,0,
4394,6020,1,782.1,LOT,0,
4395,6020,0,1173.1,LOT,0,
4396,6020,1,391.0,LOT,0,
4397,6021,0,847.2,LOT,0,
4398,6021,1,2541.8,LOT,0,
4399,6021,0,1694.5,LOT,0,
4400,6021,1,1694.5,LOT,0,
4401,6021,0,2541.7,LOT,0,
4402,6021,1,847.3,LOT,0,
4403,6022,0,535.6,LOT,0,
4404,6022,1,1606.8,LOT,0,
4405,6022,0,1071.2,LOT,0,
4406,6022,1,1071.2,LOT,0,
4407,6022,0,1606.8,LOT,0,
4408,6022,1,535.6,LOT,0,
4409,6024,0,157.7,LOT,0,
4410,6024,1,157.7,LOT,0,
4411,6027,0,266.1,LOT,0,
4412,6027,1,798.3,LOT,0,
4413,6027,0,532.2,LOT,0,
4414,6027,1,532.2,LOT,0,
4415,6027,0,798.3,LOT,0,
4416,6027,1,266.1,LOT,0,
4417,6028,0,166.3,LOT,0,
4418,6028,1,166.4,LOT,0,
4419,6029,0,286.9,LOT,0,
4420,6029,1,860.9,LOT,0,
4421,6029,0,573.9,LOT,0,
4422,6029,1,573.9,LOT,0,
4423,6029,0,860.8,LOT,0,
4424,6029,1,287.0,LOT,0,
4425,6030,0,281.3,LOT,0,
4426,6030,1,843.8,LOT,0,
4427,6030,0,562.5,LOT,0,
4428,6030,1,562.6,LOT,0,
4429,6030,0,843.8,LOT,0,
4430,6030,1,281.3,LOT,0,
4431,6031,0,331.9,LOT,0,
4432,6031,1,331.9,LOT,0,
4433,6033,0,466.2,LOT,0,
4434,6033,1,1398.8,LOT,0,
4435,6033,0,932.5,LOT,0,
4436,6033,1,932.5,LOT,0,
4437,6033,0,1398.7,LOT,0,
4438,6033,1,466.3,LOT,0,
4439,6036,0,358.6,LOT,0,
4440,6036,1,1075.7,LOT,0,
4441,6036,0,717.1,LOT,0,
4442,6036,1,717.2,LOT,0,
4443,6036,0,1075.7,LOT,0,
4444,6036,1,358.6,LOT,0,
4445,6037,0,354.3,LOT,0,
4446,6037,1,1062.9,LOT,0,
4447,6037,0,708.6,LOT,0,
4448,6037,1,708.6,LOT,0,
4449,6037,0,1062.9,LOT,0,
4450,6037,1,354.3,LOT,0,
4451,6039,0,267.2,LOT,0,
4452,6039,1,534.3,LOT,0,
4453,6039,0,534.3,LOT,0,
4454,6039,1,267.2,LOT,0,
4455,6043,0,337.4,LOT,0,
4456,6043,1,1012.1,LOT,0,
4457,6043,0,674.7,LOT,0,
4458,6043,1,674.8,LOT,0,
4459,6043,0,1012.1,LOT,0,
4460,6043,1,337.4,LOT,0,
4461,6045,0,152.9,LOT,0,
4462,6045,1,153.0,LOT,0,
4463,6046,0,723.0,LOT,0,
4464,6046,1,2169.0,LOT,0,
4465,6046,0,1446.0,LOT,0,
4466,6046,1,1446.0,LOT,0,
4467,6046,0,2169.0,LOT,0,
4468,6046,1,723.0,LOT,0,
4469,6047,0,332.8,LOT,0,
4470,6047,1,665.6,LOT,0,
4471,6047,0,665.6,LOT,0,
4472,6047,1,332.8,LOT,0,
4473,6048,0,632.4,LOT,0,
4474,6048,1,1897.2,LOT,0,
4475,6048,0,1264.8,LOT,0,
4476,6048,1,1264.8,LOT,0,
4477,6048,0,1897.2,LOT,0,
4478,6048,1,632.4,LOT,0,
4479,6049,0,261.0,LOT,0,
4480,6049,1,522.0,LOT,0,
4481,6049,0,522.0,LOT,0,
4482,6049,1,261.0,LOT,0,
4483,6054,0,314.3,LOT,0,
4484,6054,1,314.4,LOT,0,
4485,6056,0,277.6,LOT,0,
4486,6056,1,277.6,LOT,0,
4487,6064,0,164.4,LOT,0,
4488,6064,1,164.5,LOT,0,
4489,6067,0,320.4,LOT,0,
4490,6067,1,320.4,LOT,0,
4491,6068,0,154.2,LOT,0,
4492,6068,1,154.3,LOT,0,
4493,6072,0,305.1,LOT,0,
4494,6072,1,610.2,LOT,0,
4495,6072,0,610.2,LOT,0,
4496,6072,1,305.1,LOT,0,
4497,6074,0,164.2,LOT,0,
4498,6074,1,164.2,LOT,0,
4499,6078,0,346.7,LOT,0,
4500,6078,1,346.8,LOT,0,
4501,6079,0,368.6,LOT,0,
4502,6079,1,368.7,LOT,0,
4503,6080,0,161.8,LOT,0,
4504,6080,1,161.8,LOT,0,
4505,6081,0,315.8,LOT,0,
4506,6081,1,947.6,LOT,0,
4507,6081,0,631.7,LOT,0,
4508,6081,1,631.7,LOT,0,
4509,6081,0,947.5,LOT,0,
4510,6081,1,315.9,LOT,0,
4511,6092,0,288.1,LOT,0,
4512,6092,1,576.1,LOT,0,
4513,6092,0,576.1,LOT,0,
4514,6092,1,288.1,LOT,0,
4515,6093,0,197.0,LOT,0,
4516,6093,1,197.0,LOT,0,
4517,6094,0,269.0,LOT,0,
4518,6094,1,537.9,LOT,0,
4519,6094,0,537.9,LOT,0,
4520,6094,1,269.0,LOT,0,
4521,6096,0,334.1,LOT,0,
4522,6096,1,334.1,LOT,0,
4523,6099,0,218.6,LOT,0,
4524,6099,1,218.6,LOT,0,
4525,6100,0,179.8,LOT,0,
4526,6100,1,179.8,LOT,0,
4527,6101,0,214.5,LOT,0,
4528,6101,1,214.5,LOT,0,
4529,6102,0,229.7,LOT,0,
4530,6102,1,229.7,LOT,0,
4531,6107,0,168.0,LOT,0,
4532,6107,1,168.0,LOT,0,
4533,6108,0,197.4,LOT,0,
4534,6108,1,197.4,LOT,0,
4535,6109,0,347.4,LOT,0,
4536,6109,1,347.4,LOT,0,
4537,6111,0,303.9,LOT,0,
4538,6111,1,304.0,LOT,0,
4539,6113,0,328.7,LOT,0,
4540,6113,1,657.3,LOT,0,
4541,6113,0,657.3,LOT,0,
4542,6113,1,328.7,LOT,0,
4543,6114,0,332.4,LOT,0,
4544,6114,1,664.7,LOT,0,
4545,6114,0,664.7,LOT,0,
4546,6114,1,332.4,LOT,0,
4547,6115,0,180.1,LOT,0,
4548,6115,1,180.2,LOT,0,
4549,6118,0,284.2,LOT,0,
4550,6118,1,852.8,LOT,0,
4551,6118,0,568.5,LOT,0,
4552,6118,1,568.5,LOT,0,
4553,6118,0,852.7,LOT,0,
4554,6118,1,284.3,LOT,0,
4555,6120,0,304.8,LOT,0,
4556,6120,1,609.5,LOT,0,
4557,6120,0,609.5,LOT,0,
4558,6120,1,304.8,LOT,0,
4559,6124,0,177.6,LOT,0,
4560,6124,1,177.7,LOT,0,
4561,6125,0,275.0,LOT,0,
4562,6125,1,275.1,LOT,0,
4563,6128,0,215.6,LOT,0,
4564,6128,1,215.7,LOT,0,
4565,6131,0,150.2,LOT,0,
4566,6131,1,150.3,LOT,0,
4567,6135,0,292.1,LOT,0,
4568,6135,1,292.1,LOT,0,
4569,6157,0,331.3,LOT,0,
4570,6157,1,662.6,LOT,0,
4571,6157,0,662.6,LOT,0,
4572,6157,1,331.3,LOT,0,
4573,6159,0,369.9,LOT,0,
4574,6159,1,369.9,LOT,0,
4575,6168,0,156.3,LOT,0,
4576,6168,1,156.4,LOT,0,
4577,6173,0,192.8,LOT,0,
4578,6173,1,192.9,LOT,0,
4579,6181,0,156.4,LOT,0,
4580,6181,1,156.5,LOT,0,
4581,6187,0,254.6,LOT,0,
4582,6187,1,509.1,LOT,0,
4583,6187,0,509.1,LOT,0,
4584,6187,1,254.6,LOT,0,
4585,6191,0,229.0,LOT,0,
4586,6191,1,229.1,LOT,0,
4587,6193,0,370.8,LOT,0,
4588,6193,1,370.8,LOT,0,
4589,6201,0,548.3,LOT,0,
4590,6201,1,1645.1,LOT,0,
4591,6201,0,1096.7,LOT,0,
4592,6201,1,1096.7,LOT,0,
4593,6201,0,1645.0,LOT,0,
4594,6201,1,548.4,LOT,0,
4595,6206,0,337.0,LOT,0,
4596,6206,1,337.0,LOT,0,
4597,6207,0,349.3,LOT,0,
4598,6207,1,349.4,LOT,0,
4599,6208,0,290.5,LOT,0,
4600,6208,1,290.6,LOT,0,
4601,6210,0,218.2,LOT,0,
4602,6210,1,218.2,LOT,0,
4603,6214,0,160.0,LOT,0,
4604,6214,1,160.0,LOT,0,
4605,6216,0,268.6,LOT,0,
4606,6216,1,537.2,LOT,0,
4607,6216,0,537.2,LOT,0,
4608,6216,1,268.6,LOT,0,
4609,6217,0,223.6,LOT,0,
4610,6217,1,223.6,LOT,0,
4611,6219,0,344.6,LOT,0,
4612,6219,1,689.3,LOT,0,
4613,6219,0,689.3,LOT,0,
4614,6219,1,344.6,LOT,0,
4615,6221,0,307.6,LOT,0,
4616,6221,1,307.6,LOT,0,
4617,6223,0,294.4,LOT,0,
4618,6223,1,294.5,LOT,0,
4619,6229,0,222.8,LOT,0,
4620,6229,1,222.8,LOT,0,
4621,6231,0,298.6,LOT,0,
4622,6231,1,597.2,LOT,0,
4623,6231,0,597.2,LOT,0,
4624,6231,1,298.6,LOT,0,
4625,6233,0,177.9,LOT,0,
4626,6233,1,177.9,LOT,0,
4627,6248,0,362.3,LOT,0,
4628,6248,1,1086.8,LOT,0,
4629,6248,0,724.5,LOT,0,
4630,6248,1,724.6,LOT,0,
4631,6248,0,1086.8,LOT,0,
4632,6248,1,362.3,LOT,0,
4633,6249,0,190.9,LOT,0,
4634,6249,1,190.9,LOT,0,
4635,6250,0,276.5,LOT,0,
4636,6250,1,553.1,LOT,0,
4637,6250,0,553.1,LOT,0,
4638,6250,1,276.5,LOT,0,
4639,6251,0,330.1,LOT,0,
4640,6251,1,330.1,LOT,0,
4641,6253,0,150.6,LOT,0,
4642,6253,1,150.6,LOT,0,
4643,6254,0,350.4,LOT,0,
4644,6254,1,350.5,LOT,0,
4645,6256,0,241.6,LOT,0,
4646,6256,1,241.7,LOT,0,
4647,6258,0,519.3,LOT,0,
4648,6258,1,1558.0,LOT,0,
4649,6258,0,1038.6,LOT,0,
4650,6258,1,1038.7,LOT,0,
4651,6258,0,1558.0,LOT,0,
4652,6258,1,519.3,LOT,0,
4653,6259,0,229.1,LOT,0,
4654,6259,1,229.2,LOT,0,
4655,6261,0,192.2,LOT,0,
4656,6261,1,192.2,LOT,0,
4657,6263,0,191.8,LOT,0,
4658,6263,1,191.9,LOT,0,
4659,6265,0,205.4,LOT,0,
4660,6265,1,205.4,LOT,0,
4661,6267,0,177.7,LOT,0,
4662,6267,1,177.7,LOT,0,
4663,6268,0,175.8,LOT,0,
4664,6268,1,175.9,LOT,0,
4665,6269,0,354.3,LOT,0,
4666,6269,1,354.4,LOT,0,
4667,6275,0,176.7,LOT,0,
4668,6275,1,176.7,LOT,0,
4669,6278,0,164.4,LOT,0,
4670,6278,1,164.5,LOT,0,
4671,6288,0,301.8,LOT,0,
4672,6288,1,301.9,LOT,0,
4673,6289,0,186.7,LOT,0,
4674,6289,1,186.7,LOT,0,
4675,6296,0,233.8,LOT,0,
4676,6296,1,233.9,LOT,0,
4677,6297,0,220.4,LOT,0,
4678,6297,1,220.4,LOT,0,
4679,6305,0,189.4,LOT,0,
4680,6305,1,189.5,LOT,0,
4681,6314,0,470.5,LOT,0,
4682,6314,1,1411.6,LOT,0,
4683,6314,0,941.0,LOT,0,
4684,6314,1,941.1,LOT,0,
4685,6314,0,1411.6,LOT,0,
4686,6314,1,470.5,LOT,0,
4687,6321,0,257.5,LOT,0,
4688,6321,1,257.5,LOT,0,
4689,6326,0,296.6,LOT,0,
4690,6326,1,593.1,LOT,0,
4691,6326,0,593.1,LOT,0,
4692,6326,1,296.6,LOT,0,
4693,6344,0,251.7,LOT,0,
4694,6344,1,503.5,LOT,0,
4695,6344,0,503.5,LOT,0,
4696,6344,1,251.7,LOT,0,
4697,6346,0,190.8,LOT,0,
4698,6346,1,190.9,LOT,0,
4699,6348,0,699.8,LOT,0,
4700,6348,1,2099.3,LOT,0,
4701,6348,0,1399.5,LOT,0,
4702,6348,1,1399.6,LOT,0,
4703,6348,0,2099.3,LOT,0,
4704,6348,1,699.8,LOT,0,
4705,6364,0,975.8,LOT,0,
4706,6364,1,2927.5,LOT,0,
4707,6364,0,1951.6,LOT,0,
4708,6364,1,1951.7,LOT,0,
4709,6364,0,2927.5,LOT,0,
4710,6364,1,975.8,LOT,0,
4711,6365,0,866.8,LOT,0,
4712,6365,1,2600.4,LOT,0,
4713,6365,0,1733.6,LOT,0,
4714,6365,1,1733.6,LOT,0,
4715,6365,0,2600.4,LOT,0,
4716,6365,1,866.8,LOT,0,
4717,6366,0,345.1,LOT,0,
4718,6366,1,1035.3,LOT,0,
4719,6366,0,690.2,LOT,0,
4720,6366,1,690.2,LOT,0,
4721,6366,0,1035.3,LOT,0,
4722,6366,1,345.1,LOT,0,
4723,6367,0,811.3,LOT,0,
4724,6367,1,2433.9,LOT,0,
4725,6367,0,1622.6,LOT,0,
4726,6367,1,1622.6,LOT,0,
4727,6367,0,2433.9,LOT,0,
4728,6367,1,811.3,LOT,0,
4729,6368,0,917.7,LOT,0,
4730,6368,1,2753.2,LOT,0,
4731,6368,0,1835.4,LOT,0,
4732,6368,1,1835.5,LOT,0,
4733,6368,0,2753.2,LOT,0,
4734,6368,1,917.7,LOT,0,
4735,6369,0,283.7,LOT,0,
4736,6369,1,851.0,LOT,0,
4737,6369,0,567.3,LOT,0,
4738,6369,1,567.4,LOT,0,
4739,6369,0,851.0,LOT,0,
4740,6369,1,283.7,LOT,0,
4741,6373,0,1391.6,LOT,0,
4742,6373,1,2723.2,LOT,0,
4743,6373,0,2057.4,LOT,0,
4744,6373,1,2057.4,LOT,0,
4745,6373,0,2723.1,LOT,0,
4746,6373,1,1391.7,LOT,0,
4747,6374,0,311.4,LOT,0,
4748,6374,1,311.4,LOT,0,
4749,6375,0,356.2,LOT,0,
4750,6375,1,1068.7,LOT,0,
4751,6375,0,712.4,LOT,0,
4752,6375,1,712.5,LOT,0,
4753,6375,0,1068.7,LOT,0,
4754,6375,1,356.2,LOT,0,
4755,6376,0,275.8,LOT,0,
4756,6376,1,827.4,LOT,0,
4757,6376,0,551.6,LOT,0,
4758,6376,1,551.6,LOT,0,
4759,6376,0,827.4,LOT,0,
4760,6376,1,275.8,LOT,0,
4761,6377,0,327.9,LOT,0,
4762,6377,1,983.7,LOT,0,
4763,6377,0,655.8,LOT,0,
4764,6377,1,655.8,LOT,0,
4765,6377,0,983.7,LOT,0,
4766,6377,1,327.9,LOT,0,
4767,6379,0,603.9,LOT,0,
4768,6379,1,1811.7,LOT,0,
4769,6379,0,1207.8,LOT,0,
4770,6379,1,1207.8,LOT,0,
4771,6379,0,1811.7,LOT,0,
4772,6379,1,603.9,LOT,0,
4773,6380,0,861.4,LOT,0,
4774,6380,1,2584.4,LOT,0,
4775,6380,0,1722.9,LOT,0,
4776,6380,1,1722.9,LOT,0,
4777,6380,0,2584.3,LOT,0,
4778,6380,1,861.5,LOT,0,
4779,6381,0,643.3,LOT,0,
4780,6381,1,1934.5,LOT,0,
4781,6381,0,1288.9,LOT,0,
4782,6381,1,1288.9,LOT,0,
4783,6381,0,1934.4,LOT,0,
4784,6381,1,643.4,LOT,0,
4785,6382,0,815.8,LOT,0,
4786,6382,1,2445.3,LOT,0,
4787,6382,0,1630.5,LOT,0,
4788,6382,1,1630.6,LOT,0,
4789,6382,0,2445.3,LOT,0,
4790,6382,1,815.8,LOT,0,
4791,6384,0,271.0,LOT,0,
4792,6384,1,271.0,LOT,0,
4793,6385,0,1129.1,LOT,0,
4794,6385,1,3387.4,LOT,0,
4795,6385,0,2258.2,LOT,0,
4796,6385,1,2258.3,LOT,0,
4797,6385,0,3387.4,LOT,0,
4798,6385,1,1129.1,LOT,0,
4799,6386,0,1403.1,LOT,0,
4800,6386,1,4209.4,LOT,0,
4801,6386,0,2806.2,LOT,0,
4802,6386,1,2806.3,LOT,0,
4803,6386,0,4209.4,LOT,0,
4804,6386,1,1403.1,LOT,0,
4805,6387,0,254.3,LOT,0,
4806,6387,1,254.3,LOT,0,
4807,6388,0,768.8,LOT,0,
4808,6388,1,2306.4,LOT,0,
4809,6388,0,1537.6,LOT,0,
4810,6388,1,1537.6,LOT,0,
